run,metric,test,model_a,model_b,n,n_description,k_models,average_rank_a,average_rank_b,rank_difference,critical_difference,significant,note
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,2.82,0.8600000000000003,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,2.98,0.7000000000000002,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,4.0,0.31999999999999984,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",7,6.88,3.68,3.1999999999999997,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",7,6.88,3.96,2.92,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",7,6.88,2.82,4.0600000000000005,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M7,25,"n is the number of cross-validation folds, one paired observation each",7,6.88,2.98,3.9,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",7,6.88,4.0,2.88,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,3.96,0.2799999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,2.82,0.8600000000000003,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,2.98,0.7000000000000002,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,4.0,0.31999999999999984,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.96,2.82,1.1400000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M5,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.96,2.98,0.98,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.96,4.0,0.040000000000000036,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M6,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.82,2.98,0.16000000000000014,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.82,4.0,1.1800000000000002,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M7,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.98,4.0,1.02,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",7,5.98,1.24,4.74,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",7,5.98,3.2,2.7800000000000002,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",7,5.98,3.48,2.5000000000000004,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",7,5.98,5.0,0.9800000000000004,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M1,M7,25,"n is the number of cross-validation folds, one paired observation each",7,5.98,5.08,0.9000000000000004,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",7,5.98,4.02,1.9600000000000009,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",7,1.24,3.2,1.9600000000000002,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",7,1.24,3.48,2.24,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",7,1.24,5.0,3.76,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M3,M7,25,"n is the number of cross-validation folds, one paired observation each",7,1.24,5.08,3.84,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",7,1.24,4.02,2.7799999999999994,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",7,3.2,3.48,0.2799999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.2,5.0,1.7999999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M4,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.2,5.08,1.88,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.2,4.02,0.8199999999999994,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.48,5.0,1.52,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M5,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.48,5.08,1.6,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.48,4.02,0.5399999999999996,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M6,M7,25,"n is the number of cross-validation folds, one paired observation each",7,5.0,5.08,0.08000000000000007,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",7,5.0,4.02,0.9800000000000004,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,specificity,Nemenyi (post-hoc to Friedman),M7,M8,25,"n is the number of cross-validation folds, one paired observation each",7,5.08,4.02,1.0600000000000005,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",7,5.56,4.76,0.7999999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",7,5.56,2.48,3.0799999999999996,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",7,5.56,3.32,2.2399999999999998,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",7,5.56,3.9,1.6599999999999997,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M1,M7,25,"n is the number of cross-validation folds, one paired observation each",7,5.56,4.06,1.5,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",7,5.56,3.92,1.6399999999999997,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",7,4.76,2.48,2.28,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",7,4.76,3.32,1.44,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",7,4.76,3.9,0.8599999999999999,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M3,M7,25,"n is the number of cross-validation folds, one paired observation each",7,4.76,4.06,0.7000000000000002,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",7,4.76,3.92,0.8399999999999999,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",7,2.48,3.32,0.8399999999999999,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",7,2.48,3.9,1.42,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M4,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.48,4.06,1.5799999999999996,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.48,3.92,1.44,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.32,3.9,0.5800000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M5,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.32,4.06,0.7399999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.32,3.92,0.6000000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M6,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.9,4.06,0.1599999999999997,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.9,3.92,0.020000000000000018,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,f1,Nemenyi (post-hoc to Friedman),M7,M8,25,"n is the number of cross-validation folds, one paired observation each",7,4.06,3.92,0.13999999999999968,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",7,6.28,6.2,0.08000000000000007,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",7,6.28,2.92,3.3600000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",7,6.28,3.4,2.8800000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",7,6.28,2.82,3.4600000000000004,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M1,M7,25,"n is the number of cross-validation folds, one paired observation each",7,6.28,2.94,3.3400000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",7,6.28,3.44,2.8400000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",7,6.2,2.92,3.2800000000000002,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",7,6.2,3.4,2.8000000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",7,6.2,2.82,3.3800000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M3,M7,25,"n is the number of cross-validation folds, one paired observation each",7,6.2,2.94,3.2600000000000002,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",7,6.2,3.44,2.7600000000000002,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",7,2.92,3.4,0.48,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",7,2.92,2.82,0.10000000000000009,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M4,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.92,2.94,0.020000000000000018,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.92,3.44,0.52,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.4,2.82,0.5800000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M5,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.4,2.94,0.45999999999999996,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.4,3.44,0.040000000000000036,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M6,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.82,2.94,0.1200000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.82,3.44,0.6200000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,roc_auc,Nemenyi (post-hoc to Friedman),M7,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.94,3.44,0.5,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",7,6.06,2.94,3.1199999999999997,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",7,6.06,2.8,3.26,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",7,6.06,3.28,2.78,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",7,6.06,4.44,1.6199999999999992,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M1,M7,25,"n is the number of cross-validation folds, one paired observation each",7,6.06,4.6,1.46,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",7,6.06,3.88,2.1799999999999997,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",7,2.94,2.8,0.14000000000000012,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",7,2.94,3.28,0.33999999999999986,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",7,2.94,4.44,1.5000000000000004,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M3,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.94,4.6,1.6599999999999997,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.94,3.88,0.94,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",7,2.8,3.28,0.48,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",7,2.8,4.44,1.6400000000000006,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M4,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.8,4.6,1.7999999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.8,3.88,1.08,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",7,3.28,4.44,1.1600000000000006,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M5,M7,25,"n is the number of cross-validation folds, one paired observation each",7,3.28,4.6,1.3199999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",7,3.28,3.88,0.6000000000000001,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M6,M7,25,"n is the number of cross-validation folds, one paired observation each",7,4.44,4.6,0.15999999999999925,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",7,4.44,3.88,0.5600000000000005,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,accuracy,Nemenyi (post-hoc to Friedman),M7,M8,25,"n is the number of cross-validation folds, one paired observation each",7,4.6,3.88,0.7199999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-B1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M3,10,"n is the number of cross-validation folds, one paired observation each",6,3.4,4.7,1.3000000000000003,2.384234611985204,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-B1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M4,10,"n is the number of cross-validation folds, one paired observation each",6,3.4,1.95,1.45,2.384234611985204,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
