run,rank,model_id,model_name,x,mean,sd,n_folds,pr_auc_mean,pr_auc_sd,prevalence,legend
EXP-A1,2,M1,Logistic Regression,0.56,0.730829,0.078477,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.57,0.726327,0.076396,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.58,0.721699,0.074859,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.59,0.717976,0.07336,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.6,0.713427,0.074446,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.61,0.708817,0.075898,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.62,0.705986,0.077028,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.63,0.701167,0.079251,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.64,0.697666,0.077887,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.65,0.690818,0.075917,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.66,0.686844,0.073709,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.67,0.680393,0.07099,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.68,0.6764,0.071119,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.69,0.67144,0.070818,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.7,0.667024,0.068067,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.71,0.662808,0.068135,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.72,0.657659,0.06591,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.73,0.652846,0.065668,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.74,0.649497,0.066899,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.75,0.645752,0.065357,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.76,0.638981,0.063019,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.77,0.633206,0.061812,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.78,0.625103,0.064233,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.79,0.618395,0.065155,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.8,0.610252,0.065905,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.81,0.604616,0.065339,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.82,0.599594,0.066109,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.83,0.592036,0.062976,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.84,0.586671,0.061744,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.85,0.583109,0.061196,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.86,0.578266,0.061154,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.87,0.569946,0.060203,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.88,0.562121,0.059161,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.89,0.552594,0.056232,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.9,0.543752,0.055836,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.91,0.53695,0.055999,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.92,0.523343,0.054793,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.93,0.515857,0.052392,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.94,0.506862,0.052085,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.95,0.492585,0.050777,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.96,0.480681,0.049369,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.97,0.462548,0.055748,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.98,0.43614,0.060309,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,0.99,0.375018,0.08298,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,2,M1,Logistic Regression,1.0,0.213789,0.023175,25,0.7394381410081831,0.0558545321854523,0.2052469135802469,M1 Logistic Regression  AP 0.739
EXP-A1,3,M5,Gradient Boosting,0.0,0.92,0.276887,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.01,0.927027,0.1706,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.02,0.93216,0.144159,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.03,0.928579,0.138089,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.04,0.933732,0.126838,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.05,0.918977,0.12392,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.06,0.925595,0.11462,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.07,0.931222,0.10468,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.08,0.931899,0.099982,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.09,0.93213,0.095723,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.1,0.926846,0.08904,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.11,0.918846,0.08259,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.12,0.919721,0.076537,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.13,0.920089,0.071188,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.14,0.917858,0.071464,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.15,0.913476,0.072136,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.16,0.91355,0.069604,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.17,0.914042,0.068336,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.18,0.913354,0.068663,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.19,0.912171,0.06823,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.2,0.906962,0.071232,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.21,0.90426,0.073479,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.22,0.896831,0.072111,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.23,0.891958,0.073088,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.24,0.891602,0.072258,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.25,0.891733,0.069996,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.26,0.892912,0.069504,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.27,0.89046,0.067297,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.28,0.892618,0.065802,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.29,0.893564,0.064351,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.3,0.892957,0.064956,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.31,0.892574,0.063565,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.32,0.890589,0.061946,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.33,0.891454,0.063077,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.34,0.890246,0.064512,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.35,0.888768,0.066763,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.36,0.887408,0.066629,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.37,0.886532,0.069134,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.38,0.884862,0.071728,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.39,0.8839,0.073011,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.4,0.88027,0.070242,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.41,0.877813,0.071422,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.42,0.875977,0.071939,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.43,0.871189,0.072289,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.44,0.868012,0.07498,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.45,0.863994,0.078269,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.46,0.859689,0.077889,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.47,0.854794,0.077723,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.48,0.852324,0.078367,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.49,0.847262,0.078023,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.5,0.84262,0.077411,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.51,0.839471,0.078239,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.52,0.837571,0.078511,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.53,0.833592,0.080815,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.54,0.830936,0.080637,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.55,0.827018,0.083314,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.56,0.823726,0.084175,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.57,0.817405,0.08262,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.58,0.812103,0.08022,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.59,0.810484,0.079774,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.6,0.809341,0.080066,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.61,0.802056,0.083004,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.62,0.799983,0.083932,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.63,0.794492,0.086745,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.64,0.787675,0.084635,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.65,0.784454,0.08302,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.66,0.780885,0.083618,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.67,0.776257,0.08391,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.68,0.772157,0.081533,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.69,0.768925,0.082197,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.7,0.765148,0.080815,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.71,0.757602,0.081418,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.72,0.749847,0.081397,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.73,0.741189,0.081214,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.74,0.73385,0.08026,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.75,0.727954,0.081607,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.76,0.719932,0.08541,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.77,0.708384,0.092906,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.78,0.697427,0.097097,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.79,0.686785,0.096994,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.8,0.673743,0.096781,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.81,0.661065,0.100681,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.82,0.64856,0.098615,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.83,0.641204,0.097585,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.84,0.628994,0.097659,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.85,0.621476,0.09591,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.86,0.614649,0.092652,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.87,0.600935,0.085421,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.88,0.585712,0.080045,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.89,0.573813,0.08019,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.9,0.561354,0.080437,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.91,0.546736,0.071819,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.92,0.532959,0.064368,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
EXP-A1,3,M5,Gradient Boosting,0.93,0.520391,0.060943,25,0.7944138767148836,0.0581156331665578,0.2052469135802469,M5 Gradient Boosting  AP 0.794
