task,run,model_id,class_index,class_name,x,mean,sd,n_folds,n_folds_total,auc_mean,auc_sd,ovr_auc_macro_mean,legend
pascal_a,EXP-B1,M4,1,murmur,0.62,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.63,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.64,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.65,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.66,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.67,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.68,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.69,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.7,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.71,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.72,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.73,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.74,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.75,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.76,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.77,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.78,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.79,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.8,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.81,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.82,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.83,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.84,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.85,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.86,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.87,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.88,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.89,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.9,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.91,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.92,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.93,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.94,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.95,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.96,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.97,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.98,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,0.99,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,1,murmur,1.0,1.0,0.0,10,10,0.9321568627450981,0.024234571807495546,0.8803005993147863,murmur  AUC 0.932
pascal_a,EXP-B1,M4,2,extrahls,0.0,0.15555555555555556,0.18673426171785973,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.01,0.15555555555555556,0.18673426171785973,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.02,0.23111111111111113,0.20606709789294167,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.03,0.23111111111111113,0.20606709789294167,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.04,0.26222222222222225,0.18571775272242783,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.05,0.26222222222222225,0.18571775272242783,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.06,0.29333333333333333,0.17763883459298968,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.07,0.29333333333333333,0.17763883459298968,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.08,0.3588888888888889,0.18812846207889464,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.09,0.3588888888888889,0.18812846207889464,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.1,0.4344444444444444,0.23415200296778835,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.11,0.4344444444444444,0.23415200296778835,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.12,0.5484444444444443,0.22881768040122583,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.13,0.5543333333333332,0.22452782340775712,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.14,0.638888888888889,0.22922604917123993,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.15,0.638888888888889,0.22922604917123993,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.16,0.6911111111111111,0.2755615292064566,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.17,0.7246666666666668,0.23458090932092632,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.18,0.7500444444444444,0.22463130712939633,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.19,0.809911111111111,0.22046246939450406,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.2,0.8211111111111112,0.22206475902683456,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.21,0.8433333333333334,0.22827858224351907,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.22,0.8633333333333333,0.21282926560108295,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.23,0.8633333333333333,0.21282926560108295,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.24,0.9033333333333333,0.2110818693198342,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.25,0.9455555555555556,0.1405895874478812,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.26,0.9455555555555556,0.1405895874478812,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.27,0.99,0.031622776601683784,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.28,0.99,0.031622776601683784,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.29,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.3,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.31,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.32,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.33,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.34,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.35,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.36,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.37,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.38,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.39,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.4,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.41,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.42,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.43,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.44,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.45,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.46,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.47,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.48,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.49,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.5,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.51,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.52,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.53,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.54,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.55,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.56,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.57,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.58,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.59,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.6,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.61,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.62,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.63,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.64,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.65,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.66,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.67,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.68,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.69,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.7,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.71,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.72,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.73,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.74,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.75,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.76,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.77,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.78,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.79,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.8,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.81,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.82,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.83,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.84,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.85,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.86,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.87,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.88,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.89,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.9,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.91,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.92,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.93,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.94,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.95,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.96,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.97,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.98,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,0.99,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,2,extrahls,1.0,1.0,0.0,10,10,0.8836524350911142,0.04516710614432469,0.8803005993147863,extrahls  AUC 0.884
pascal_a,EXP-B1,M4,3,artifact,0.0,0.8300000000000001,0.17981471945681568,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.01,0.8300000000000001,0.17981471945681568,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.02,0.8300000000000001,0.17981471945681568,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.03,0.9349999999999999,0.052967495273569004,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.04,0.9349999999999999,0.052967495273569004,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.05,0.97,0.03496029493900506,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.06,0.97,0.03496029493900506,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.07,0.97,0.03496029493900506,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.08,0.97,0.03496029493900506,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.09,0.97,0.03496029493900506,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.1,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.11,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.12,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.13,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.14,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.15,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.16,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.17,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.18,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.19,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.2,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.21,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.22,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.23,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.24,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.25,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.26,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.27,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.28,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.29,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.3,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
pascal_a,EXP-B1,M4,3,artifact,0.31,0.975,0.026352313834736518,10,10,0.9801190476190478,0.017738139625667993,0.8803005993147863,artifact  AUC 0.980
