run,rank,model_id,model_name,x,mean,sd,n_folds,roc_auc_mean,roc_auc_sd,legend
EXP-A1,6,M3,SVM (RBF kernel),0.44,0.994295,0.0085,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.45,0.995505,0.007833,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.46,0.997305,0.006797,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.47,0.999403,0.002068,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.48,0.999403,0.002068,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.49,0.999403,0.002068,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.5,0.999403,0.002068,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.51,0.999403,0.002068,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.52,0.999708,0.00146,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.53,0.999708,0.00146,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.54,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.55,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.56,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.57,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.58,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.59,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.6,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.61,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.62,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.63,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.64,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.65,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.66,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.67,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.68,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.69,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.7,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.71,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.72,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.73,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.74,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.75,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.76,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.77,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.78,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.79,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.8,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.81,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.82,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.83,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.84,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.85,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.86,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.87,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.88,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.89,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.9,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.91,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.92,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.93,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.94,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.95,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.96,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.97,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.98,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.99,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),1.0,1.0,0.0,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A2,1,M1,Logistic Regression,0.0,0.05448,0.05243,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.01,0.239878,0.095503,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.02,0.340031,0.094291,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.03,0.426795,0.084874,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.04,0.485518,0.090031,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.05,0.54173,0.087217,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.06,0.595179,0.089023,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.07,0.638803,0.091002,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.08,0.667407,0.091314,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.09,0.699539,0.095661,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.1,0.724139,0.093637,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.11,0.744053,0.096328,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.12,0.76841,0.088301,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.13,0.784001,0.088039,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.14,0.802056,0.088972,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.15,0.818894,0.085027,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.16,0.840836,0.079262,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.17,0.856771,0.073467,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.18,0.870604,0.067197,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.19,0.882,0.064116,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.2,0.88891,0.06371,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.21,0.902501,0.059395,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.22,0.91034,0.054718,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.23,0.918716,0.054282,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.24,0.92658,0.05084,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.25,0.9338,0.045783,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.26,0.944027,0.039981,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.27,0.951813,0.037816,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.28,0.956638,0.036024,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.29,0.959945,0.033124,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.3,0.962951,0.032791,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.31,0.967772,0.028979,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.32,0.97411,0.02371,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.33,0.97893,0.018268,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.34,0.981647,0.014828,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.35,0.983743,0.014278,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.36,0.985851,0.013895,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.37,0.986458,0.014008,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.38,0.987665,0.013091,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.39,0.988274,0.012751,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.4,0.989482,0.01153,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.41,0.990961,0.011754,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.42,0.991855,0.011151,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.43,0.992766,0.010129,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.44,0.993058,0.009788,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.45,0.993058,0.009788,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.46,0.993363,0.008568,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.47,0.993669,0.008667,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.48,0.993669,0.008667,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.49,0.993669,0.008667,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.5,0.994569,0.008894,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.51,0.994863,0.008694,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.52,0.994863,0.008694,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.53,0.995166,0.008459,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.54,0.995166,0.008459,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.55,0.995166,0.008459,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.56,0.995166,0.008459,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.57,0.995471,0.008492,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.58,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.59,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.6,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.61,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.62,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.63,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.64,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.65,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.66,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.67,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.68,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.69,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.7,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.71,0.996057,0.008269,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.72,0.996363,0.006995,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.73,0.996363,0.006995,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.74,0.996363,0.006995,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.75,0.996363,0.006995,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.76,0.996363,0.006995,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.77,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.78,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.79,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.8,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.81,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.82,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.83,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.84,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.85,0.996668,0.005844,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.86,0.99696,0.005819,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.87,0.99696,0.005819,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.88,0.99696,0.005819,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.89,0.997571,0.004773,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.9,0.997571,0.004773,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.91,0.997571,0.004773,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.92,0.997571,0.004773,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.93,0.997876,0.004116,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.94,0.998179,0.003974,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.95,0.998179,0.003974,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.96,0.998485,0.003798,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.97,0.99879,0.00283,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.98,0.999706,0.001471,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,0.99,1.0,0.0,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,1,M1,Logistic Regression,1.0,1.0,0.0,25,0.9212095305753734,0.0209081411734654,M1 Logistic Regression  AUC 0.921
EXP-A2,2,M6,Soft Voting (equal weights),0.0,0.07591,0.094648,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.01,0.269043,0.164143,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.02,0.433254,0.199518,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.03,0.533284,0.181037,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.04,0.618091,0.170936,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.05,0.674135,0.151658,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.06,0.707283,0.135302,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.07,0.735343,0.124124,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.08,0.761336,0.110869,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.09,0.787593,0.09409,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.1,0.803898,0.083177,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.11,0.817089,0.077135,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.12,0.829434,0.072071,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.13,0.842408,0.063563,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.14,0.854441,0.060928,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.15,0.862822,0.058672,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.16,0.87276,0.054483,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.17,0.883528,0.055202,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.18,0.893145,0.051486,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.19,0.899788,0.049523,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.2,0.90732,0.048967,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.21,0.915143,0.045925,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.22,0.923255,0.044283,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.23,0.926873,0.041371,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.24,0.935905,0.038943,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
EXP-A2,2,M6,Soft Voting (equal weights),0.25,0.94011,0.040526,25,0.938400689122729,0.0221658815991365,M6 Soft Voting (equal weights)  AUC 0.938
