run,task,model_id,fold_label,quality_group,n_units,n_records_corpus,reported,mean_snr_proxy_db,n_classes_present,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative
EXP-A2,binary,M6,r3f3,low_quality_other,5,15,False,39.562583599999996,2,0.2,0.5,1.0,0.0,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,4.0
EXP-A2,binary,M6,r3f3,noisy,83,462,True,32.44802554216867,2,0.4578313253012048,0.4612745098039216,0.4666666666666667,0.45588235294117646,0.1590909090909091,0.23728813559322035,-0.059712927517352014,0.49411764705882355,0.18976984539243152,7.0,37.0,31.0,8.0,83.0,15.0,68.0
EXP-A2,binary,M6,r3f4,clean,520,2763,True,28.497381340384614,2,0.8961538461538462,0.8905431486076647,0.8803418803418803,0.9007444168734491,0.7202797202797203,0.7923076923076923,0.7304757097135809,0.9613581896460308,0.8431945508885792,103.0,40.0,363.0,14.0,520.0,117.0,403.0
EXP-A2,binary,M6,r3f4,low_quality_other,8,15,False,26.538081625,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,0.0,8.0,3.0,5.0
EXP-A2,binary,M6,r3f4,noisy,115,462,True,29.50724419130435,2,0.7739130434782608,0.5091783216783217,0.18181818181818182,0.8365384615384616,0.10526315789473684,0.13333333333333333,0.014537638507763462,0.5655594405594406,0.20095053662383544,2.0,17.0,87.0,9.0,115.0,11.0,104.0
EXP-A2,binary,M6,r4f0,clean,558,2763,True,30.33845090322581,2,0.8458781362007168,0.8689088584749587,0.9098360655737705,0.8279816513761468,0.5967741935483871,0.7207792207792207,0.6469106448834555,0.9199315686569409,0.7019232313332271,111.0,75.0,361.0,11.0,558.0,122.0,436.0
EXP-A2,binary,M6,r4f0,low_quality_other,4,15,False,22.716457,1,0.25,0.25,0.25,,1.0,0.4,,,,1.0,0.0,0.0,3.0,4.0,4.0,0.0
EXP-A2,binary,M6,r4f0,noisy,93,462,True,31.2708162795699,2,0.8172043010752689,0.677710843373494,0.5,0.8554216867469879,0.29411764705882354,0.37037037037037035,0.28487327798981715,0.772289156626506,0.38757631257631253,5.0,12.0,71.0,5.0,93.0,10.0,83.0
EXP-A2,binary,M6,r4f1,clean,531,2763,True,29.396334990583807,2,0.8983050847457628,0.9067830267558529,0.9217391304347826,0.8918269230769231,0.7019867549668874,0.7969924812030075,0.7428619819101421,0.9720526755852843,0.867207457937829,106.0,45.0,371.0,9.0,531.0,115.0,416.0
EXP-A2,binary,M6,r4f1,noisy,113,462,True,27.44758150442478,2,0.5221238938053098,0.6172680412371134,0.75,0.4845360824742268,0.1935483870967742,0.3076923076923077,0.1643140091962914,0.7416237113402062,0.3996291389772825,12.0,50.0,47.0,4.0,113.0,16.0,97.0
EXP-A2,binary,M6,r4f2,clean,555,2763,True,29.949389286486486,2,0.8936936936936937,0.8915737176969603,0.8879310344827587,0.8952164009111617,0.6912751677852349,0.7773584905660378,0.7185361684656826,0.9643782892153012,0.8727562958732933,103.0,46.0,393.0,13.0,555.0,116.0,439.0
EXP-A2,binary,M6,r4f2,low_quality_other,3,15,False,31.939355333333328,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,0.0,3.0
EXP-A2,binary,M6,r4f2,noisy,89,462,True,32.30650229213484,2,0.8089887640449438,0.6151541095890412,0.3125,0.9178082191780822,0.45454545454545453,0.37037037037037035,0.2687120948688255,0.6952054794520548,0.3201193484943723,5.0,6.0,67.0,11.0,89.0,16.0,73.0
EXP-A2,binary,M6,r4f3,clean,580,2763,True,29.925905437931032,2,0.8810344827586207,0.9096014492753624,0.9583333333333334,0.8608695652173913,0.6424581005586593,0.7692307692307693,0.7183933728766694,0.9628079710144928,0.8247831308860427,115.0,64.0,396.0,5.0,580.0,120.0,460.0
EXP-A2,binary,M6,r4f3,low_quality_other,8,15,False,35.7659065,1,0.375,0.1875,0.0,0.375,0.0,0.0,,,,0.0,5.0,3.0,0.0,8.0,0.0,8.0
EXP-A2,binary,M6,r4f3,noisy,63,462,True,31.583516936507944,2,0.6984126984126984,0.5958333333333333,0.4,0.7916666666666666,0.375,0.3870967741935484,0.18754432100286464,0.6736111111111112,0.5616304325149433,6.0,10.0,38.0,9.0,63.0,15.0,48.0
EXP-A2,binary,M6,r4f4,clean,539,2763,True,29.970207254174394,2,0.8886827458256029,0.8880537325676785,0.8869565217391304,0.8891509433962265,0.6845637583892618,0.7727272727272727,0.7109323416536749,0.950512715340443,0.7793425801798232,102.0,47.0,377.0,13.0,539.0,115.0,424.0
EXP-A2,binary,M6,r4f4,noisy,104,462,True,33.28152283653846,2,0.6634615384615384,0.5198863636363636,0.3125,0.7272727272727273,0.1724137931034483,0.2222222222222222,0.03200052246177461,0.48011363636363635,0.1773740047627506,5.0,24.0,64.0,11.0,104.0,16.0,88.0
EXP-A2,binary,M7,r0f0,clean,559,2763,True,30.94760786583184,2,0.817531305903399,0.8369216589861751,0.872,0.8018433179723502,0.558974358974359,0.68125,0.5891024106286363,0.9114285714285714,0.6897852804062545,109.0,86.0,348.0,16.0,559.0,125.0,434.0
EXP-A2,binary,M7,r0f0,low_quality_other,4,15,False,34.4195965,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,4.0,0.0,4.0,0.0,4.0
EXP-A2,binary,M7,r0f0,noisy,84,462,True,34.381897011904755,2,0.7857142857142857,0.7532467532467533,0.7142857142857143,0.7922077922077922,0.23809523809523808,0.35714285714285715,0.32328707534629597,0.8144712430426716,0.21614645858343337,5.0,16.0,61.0,2.0,84.0,7.0,77.0
EXP-A2,binary,M7,r0f1,clean,532,2763,True,31.62390868045113,2,0.881578947368421,0.915126618370752,0.9734513274336283,0.8568019093078759,0.6470588235294118,0.7773851590106007,0.7282459274940992,0.9774642532789828,0.9085603571614086,110.0,60.0,359.0,3.0,532.0,113.0,419.0
EXP-A2,binary,M7,r0f1,low_quality_other,1,15,False,20.833255,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M7,r0f1,noisy,118,462,True,30.333105432203393,2,0.6016949152542372,0.5338733431516937,0.42857142857142855,0.6391752577319587,0.20454545454545456,0.27692307692307694,0.053584770351244905,0.5876288659793815,0.309310620948368,9.0,35.0,62.0,12.0,118.0,21.0,97.0
EXP-A2,binary,M7,r0f2,clean,529,2763,True,29.556630431001892,2,0.9376181474480151,0.9091243054598889,0.8627450980392157,0.955503512880562,0.822429906542056,0.8421052631578947,0.8036208310472008,0.9711622353859577,0.8837937577009984,88.0,19.0,408.0,14.0,529.0,102.0,427.0
EXP-A2,binary,M7,r0f2,noisy,115,462,True,31.292833530434784,2,0.7565217391304347,0.6086607858861267,0.3103448275862069,0.9069767441860465,0.5294117647058824,0.391304347826087,0.26589707716068234,0.7485966319165999,0.45986075743062654,9.0,8.0,78.0,20.0,115.0,29.0,86.0
EXP-A2,binary,M7,r0f3,clean,554,2763,True,28.793460967509024,2,0.9061371841155235,0.9042238466970778,0.9008264462809917,0.9076212471131639,0.7315436241610739,0.8074074074074075,0.7532999069693451,0.9720000763460768,0.8993143886433853,109.0,40.0,393.0,12.0,554.0,121.0,433.0
EXP-A2,binary,M7,r0f3,low_quality_other,7,15,False,36.46351214285714,2,0.42857142857142855,0.6666666666666666,1.0,0.3333333333333333,0.2,0.3333333333333333,0.2581988897471611,1.0,1.0,1.0,4.0,2.0,0.0,7.0,1.0,6.0
EXP-A2,binary,M7,r0f3,noisy,94,462,True,31.493600308510636,2,0.6914893617021277,0.4924050632911392,0.2,0.7848101265822784,0.15,0.17142857142857143,-0.01359197203238167,0.420253164556962,0.2592496313639124,3.0,17.0,62.0,12.0,94.0,15.0,79.0
EXP-A2,binary,M7,r0f4,clean,589,2763,True,28.795450446519528,2,0.8471986417657046,0.8968878890138733,0.984251968503937,0.8095238095238095,0.5868544600938967,0.7352941176470589,0.6794178714641175,0.9498926270579814,0.74734966801451,125.0,88.0,374.0,2.0,589.0,127.0,462.0
EXP-A2,binary,M7,r0f4,low_quality_other,3,15,False,19.684973333333332,1,1.0,1.0,1.0,,1.0,1.0,,,,3.0,0.0,0.0,0.0,3.0,3.0,0.0
EXP-A2,binary,M7,r0f4,noisy,51,462,True,25.678846960784313,2,0.6078431372549019,0.8,1.0,0.6,0.047619047619047616,0.09090909090909091,0.16903085094570333,1.0,1.0,1.0,20.0,30.0,0.0,51.0,1.0,50.0
EXP-A2,binary,M7,r1f0,clean,523,2763,True,29.908973933078396,2,0.847036328871893,0.8621944644140906,0.8878504672897196,0.8365384615384616,0.5828220858895705,0.7037037037037037,0.6309069415273113,0.9104735801581596,0.6312278239002149,95.0,68.0,348.0,12.0,523.0,107.0,416.0
EXP-A2,binary,M7,r1f0,low_quality_other,4,15,False,19.972043749999997,2,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0
EXP-A2,binary,M7,r1f0,noisy,120,462,True,32.11873609166666,2,0.8166666666666667,0.6233766233766234,0.3181818181818182,0.9285714285714286,0.5,0.3888888888888889,0.2974200919578577,0.6943413729128015,0.4349746304677781,7.0,7.0,91.0,15.0,120.0,22.0,98.0
EXP-A2,binary,M7,r1f1,clean,563,2763,True,29.769992783303728,2,0.9023090586145648,0.8794915129693586,0.8387096774193549,0.9202733485193622,0.7482014388489209,0.7908745247148289,0.7294320434009401,0.955985009919906,0.8393114066198718,104.0,35.0,404.0,20.0,563.0,124.0,439.0
EXP-A2,binary,M7,r1f1,low_quality_other,3,15,False,31.939355333333328,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,0.0,3.0
EXP-A2,binary,M7,r1f1,noisy,89,462,True,29.141129067415733,2,0.8202247191011236,0.6147186147186147,0.3333333333333333,0.8961038961038961,0.3333333333333333,0.3333333333333333,0.22943722943722944,0.7261904761904763,0.39507762966175425,4.0,8.0,69.0,8.0,89.0,12.0,77.0
EXP-A2,binary,M7,r1f2,clean,559,2763,True,30.01991357781753,2,0.924865831842576,0.9093582887700535,0.8823529411764706,0.9363636363636364,0.7894736842105263,0.8333333333333334,0.7870508332949129,0.9832696715049656,0.9456280373159626,105.0,28.0,412.0,14.0,559.0,119.0,440.0
EXP-A2,binary,M7,r1f2,low_quality_other,4,15,False,41.500502499999996,1,0.5,0.25,0.0,0.5,0.0,0.0,,,,0.0,2.0,2.0,0.0,4.0,0.0,4.0
EXP-A2,binary,M7,r1f2,noisy,81,462,True,33.96288733333333,2,0.8148148148148148,0.5126811594202898,0.08333333333333333,0.9420289855072463,0.2,0.11764705882352941,0.037437973111048836,0.6328502415458938,0.22645320446750872,1.0,4.0,65.0,11.0,81.0,12.0,69.0
EXP-A2,binary,M7,r1f3,clean,549,2763,True,30.965463584699457,2,0.8852459016393442,0.8815559440559441,0.875,0.8881118881118881,0.6862745098039216,0.7692307692307693,0.703419137926997,0.9474358974358975,0.7384991386019812,105.0,48.0,381.0,15.0,549.0,120.0,429.0
EXP-A2,binary,M7,r1f3,noisy,102,462,True,27.932300745098033,2,0.7450980392156863,0.464367816091954,0.06666666666666667,0.8620689655172413,0.07692307692307693,0.07142857142857142,-0.0756852087732454,0.39923371647509576,0.18725355210598038,1.0,12.0,75.0,14.0,102.0,15.0,87.0
EXP-A2,binary,M7,r1f4,clean,569,2763,True,28.975600878734625,2,0.8611599297012302,0.9092882107557594,0.9915254237288136,0.8270509977827051,0.6,0.7476038338658147,0.6992547074546742,0.9708557255064076,0.8630216801463552,117.0,78.0,373.0,1.0,569.0,118.0,451.0
EXP-A2,binary,M7,r1f4,low_quality_other,4,15,False,32.77572375,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,3.0
EXP-A2,binary,M7,r1f4,noisy,70,462,True,32.688341457142855,2,0.6142857142857143,0.6681034482758621,0.75,0.5862068965517241,0.2727272727272727,0.4,0.25383611116096755,0.764367816091954,0.35535543931271457,9.0,24.0,34.0,3.0,70.0,12.0,58.0
EXP-A2,binary,M7,r2f0,clean,524,2763,True,29.65613513931298,2,0.7900763358778626,0.8437753904486774,0.9339622641509434,0.7535885167464115,0.4900990099009901,0.6428571428571429,0.5674691188672578,0.9234675453642683,0.6881563298203874,99.0,103.0,315.0,7.0,524.0,106.0,418.0
EXP-A2,binary,M7,r2f0,low_quality_other,2,15,False,28.715833500000002,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EXP-A2,binary,M7,r2f0,noisy,118,462,True,32.46775722033898,2,0.635593220338983,0.5933333333333333,0.52,0.6666666666666666,0.29545454545454547,0.37681159420289856,0.15773789931796633,0.6335483870967742,0.349354594811521,13.0,31.0,62.0,12.0,118.0,25.0,93.0
EXP-A2,binary,M7,r2f1,clean,566,2763,True,29.197608250883395,2,0.8780918727915195,0.9014916555900163,0.9426229508196722,0.8603603603603603,0.6497175141242938,0.7692307692307693,0.7122238058860747,0.9630039875941515,0.8480175396248739,115.0,62.0,382.0,7.0,566.0,122.0,444.0
EXP-A2,binary,M7,r2f1,low_quality_other,1,15,False,31.810908,1,1.0,1.0,1.0,,1.0,1.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0
EXP-A2,binary,M7,r2f1,noisy,84,462,True,33.341621273809515,2,0.6904761904761905,0.47447073474470736,0.18181818181818182,0.7671232876712328,0.10526315789473684,0.13333333333333333,-0.04117111277427491,0.5815691158156912,0.23626141852012877,2.0,17.0,56.0,9.0,84.0,11.0,73.0
EXP-A2,binary,M7,r2f2,clean,562,2763,True,30.526720889679723,2,0.891459074733096,0.9072396523788482,0.9354838709677419,0.8789954337899544,0.6863905325443787,0.7918088737201365,0.7365264098078573,0.9744439534541169,0.9181109656265993,116.0,53.0,385.0,8.0,562.0,124.0,438.0
EXP-A2,binary,M7,r2f2,low_quality_other,7,15,False,37.402868,1,0.42857142857142855,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,,,,0.0,4.0,3.0,0.0,7.0,0.0,7.0
EXP-A2,binary,M7,r2f2,noisy,86,462,True,30.668453976744182,2,0.6627906976744186,0.738145416227608,0.8461538461538461,0.6301369863013698,0.2894736842105263,0.43137254901960786,0.3435523405162731,0.7386722866174922,0.3970298990168332,11.0,27.0,46.0,2.0,86.0,13.0,73.0
EXP-A2,binary,M7,r2f3,clean,560,2763,True,30.586988523214288,2,0.9,0.9304394508781348,0.9830508474576272,0.8778280542986425,0.6823529411764706,0.8055555555555556,0.7635499243739143,0.9652772451875145,0.8008436702289007,116.0,54.0,388.0,2.0,560.0,118.0,442.0
EXP-A2,binary,M7,r2f3,low_quality_other,2,15,False,31.3467875,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,2.0
EXP-A2,binary,M7,r2f3,noisy,81,462,True,30.92603458024692,2,0.7530864197530864,0.666289592760181,0.5384615384615384,0.7941176470588235,0.3333333333333333,0.4117647058823529,0.27857101420419017,0.7884615384615385,0.44417278555047846,7.0,14.0,54.0,6.0,81.0,13.0,68.0
EXP-A2,binary,M7,r2f4,clean,551,2763,True,29.620318704174228,2,0.9092558983666061,0.896024973578111,0.8728813559322034,0.9191685912240185,0.7463768115942029,0.8046875,0.7499338417144148,0.9523818843699847,0.7526234298536224,103.0,35.0,398.0,15.0,551.0,118.0,433.0
EXP-A2,binary,M7,r2f4,low_quality_other,3,15,False,19.684973333333332,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,3.0,3.0,3.0,0.0
EXP-A2,binary,M7,r2f4,noisy,93,462,True,27.545095569892474,2,0.7741935483870968,0.43902439024390244,0.0,0.8780487804878049,0.0,0.0,-0.127130680069247,0.47006651884700656,0.11587947487670339,0.0,10.0,72.0,11.0,93.0,11.0,82.0
EXP-A2,binary,M7,r3f0,clean,547,2763,True,30.49767334917733,2,0.8446069469835467,0.8787543237998818,0.9351851851851852,0.8223234624145785,0.5642458100558659,0.7038327526132404,0.642660056799519,0.9234792879439805,0.6752344223849391,101.0,78.0,361.0,7.0,547.0,108.0,439.0
EXP-A2,binary,M7,r3f0,noisy,97,462,True,32.73444115463918,2,0.6701030927835051,0.5440658049353702,0.30434782608695654,0.7837837837837838,0.30434782608695654,0.30434782608695654,0.0881316098707403,0.6257344300822562,0.3263452647368961,7.0,16.0,58.0,16.0,97.0,23.0,74.0
EXP-A2,binary,M7,r3f1,clean,575,2763,True,30.718259490434782,2,0.9147826086956522,0.9246794871794872,0.9416666666666667,0.9076923076923077,0.7290322580645161,0.8218181818181818,0.777852240517633,0.958003663003663,0.805922318144964,113.0,42.0,413.0,7.0,575.0,120.0,455.0
EXP-A2,binary,M7,r3f1,low_quality_other,1,15,False,20.833255,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M7,r3f1,noisy,71,462,True,28.745303084507043,2,0.7323943661971831,0.6398305084745763,0.5,0.7796610169491526,0.3157894736842105,0.3870967741935484,0.23673915281088506,0.6398305084745763,0.3486656687406524,6.0,13.0,46.0,6.0,71.0,12.0,59.0
EXP-A2,binary,M7,r3f2,clean,558,2763,True,29.27824563620072,2,0.8566308243727598,0.9078341013824884,1.0,0.815668202764977,0.6078431372549019,0.7560975609756098,0.7041294762525789,0.9688011000445964,0.8641774726617422,124.0,80.0,354.0,0.0,558.0,124.0,434.0
EXP-A2,binary,M7,r3f2,low_quality_other,1,15,False,41.86032,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M7,r3f2,noisy,96,462,True,31.597966218750003,2,0.5208333333333334,0.6190476190476191,0.75,0.4880952380952381,0.17307692307692307,0.28125,0.1580348853102535,0.8025793650793651,0.5441517451321373,9.0,43.0,41.0,3.0,96.0,12.0,84.0
EXP-A2,binary,M7,r3f3,clean,563,2763,True,30.497444957371226,2,0.8827708703374778,0.907222348398819,0.9495798319327731,0.8648648648648649,0.653179190751445,0.773972602739726,0.7207276944545811,0.9647588765235824,0.8308925138758634,113.0,60.0,384.0,6.0,563.0,119.0,444.0
EXP-A2,binary,M7,r3f3,low_quality_other,5,15,False,39.562583599999996,2,0.2,0.5,1.0,0.0,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,4.0
EXP-A2,binary,M7,r3f3,noisy,83,462,True,32.44802554216867,2,0.4578313253012048,0.4612745098039216,0.4666666666666667,0.45588235294117646,0.1590909090909091,0.23728813559322035,-0.059712927517352014,0.49411764705882355,0.18976984539243152,7.0,37.0,31.0,8.0,83.0,15.0,68.0
EXP-A2,binary,M7,r3f4,clean,520,2763,True,28.497381340384614,2,0.8961538461538462,0.8905431486076647,0.8803418803418803,0.9007444168734491,0.7202797202797203,0.7923076923076923,0.7304757097135809,0.9613581896460308,0.8431945508885792,103.0,40.0,363.0,14.0,520.0,117.0,403.0
EXP-A2,binary,M7,r3f4,low_quality_other,8,15,False,26.538081625,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,0.0,8.0,3.0,5.0
EXP-A2,binary,M7,r3f4,noisy,115,462,True,29.50724419130435,2,0.7739130434782608,0.5091783216783217,0.18181818181818182,0.8365384615384616,0.10526315789473684,0.13333333333333333,0.014537638507763462,0.5655594405594406,0.20095053662383544,2.0,17.0,87.0,9.0,115.0,11.0,104.0
EXP-A2,binary,M7,r4f0,clean,558,2763,True,30.33845090322581,2,0.8405017921146953,0.8654684915024815,0.9098360655737705,0.8211009174311926,0.5873015873015873,0.7138263665594855,0.6383502181235444,0.9195179726274628,0.7014240885329349,111.0,78.0,358.0,11.0,558.0,122.0,436.0
EXP-A2,binary,M7,r4f0,low_quality_other,4,15,False,22.716457,1,0.25,0.25,0.25,,1.0,0.4,,,,1.0,0.0,0.0,3.0,4.0,4.0,0.0
EXP-A2,binary,M7,r4f0,noisy,93,462,True,31.2708162795699,2,0.8172043010752689,0.7216867469879518,0.6,0.8433734939759037,0.3157894736842105,0.41379310344827586,0.3406560545457424,0.7686746987951807,0.39289636558239094,6.0,13.0,70.0,4.0,93.0,10.0,83.0
EXP-A2,binary,M7,r4f1,clean,531,2763,True,29.396334990583807,2,0.8983050847457628,0.9067830267558529,0.9217391304347826,0.8918269230769231,0.7019867549668874,0.7969924812030075,0.7428619819101421,0.9720526755852843,0.867207457937829,106.0,45.0,371.0,9.0,531.0,115.0,416.0
EXP-A2,binary,M7,r4f1,noisy,113,462,True,27.44758150442478,2,0.5221238938053098,0.6172680412371134,0.75,0.4845360824742268,0.1935483870967742,0.3076923076923077,0.1643140091962914,0.7416237113402062,0.3996291389772825,12.0,50.0,47.0,4.0,113.0,16.0,97.0
EXP-A2,binary,M7,r4f2,clean,555,2763,True,29.949389286486486,2,0.8936936936936937,0.8915737176969603,0.8879310344827587,0.8952164009111617,0.6912751677852349,0.7773584905660378,0.7185361684656826,0.9643782892153012,0.8727562958732933,103.0,46.0,393.0,13.0,555.0,116.0,439.0
EXP-A2,binary,M7,r4f2,low_quality_other,3,15,False,31.939355333333328,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,0.0,3.0
EXP-A2,binary,M7,r4f2,noisy,89,462,True,32.30650229213484,2,0.8089887640449438,0.6151541095890412,0.3125,0.9178082191780822,0.45454545454545453,0.37037037037037035,0.2687120948688255,0.6952054794520548,0.3201193484943723,5.0,6.0,67.0,11.0,89.0,16.0,73.0
EXP-A2,binary,M7,r4f3,clean,580,2763,True,29.925905437931032,2,0.8810344827586207,0.9096014492753624,0.9583333333333334,0.8608695652173913,0.6424581005586593,0.7692307692307693,0.7183933728766694,0.9628079710144928,0.8247831308860427,115.0,64.0,396.0,5.0,580.0,120.0,460.0
EXP-A2,binary,M7,r4f3,low_quality_other,8,15,False,35.7659065,1,0.375,0.1875,0.0,0.375,0.0,0.0,,,,0.0,5.0,3.0,0.0,8.0,0.0,8.0
EXP-A2,binary,M7,r4f3,noisy,63,462,True,31.583516936507944,2,0.6984126984126984,0.5958333333333333,0.4,0.7916666666666666,0.375,0.3870967741935484,0.18754432100286464,0.6736111111111112,0.5616304325149433,6.0,10.0,38.0,9.0,63.0,15.0,48.0
EXP-A2,binary,M7,r4f4,clean,539,2763,True,29.970207254174394,2,0.8886827458256029,0.8880537325676785,0.8869565217391304,0.8891509433962265,0.6845637583892618,0.7727272727272727,0.7109323416536749,0.950512715340443,0.7793425801798232,102.0,47.0,377.0,13.0,539.0,115.0,424.0
EXP-A2,binary,M7,r4f4,noisy,104,462,True,33.28152283653846,2,0.6634615384615384,0.5198863636363636,0.3125,0.7272727272727273,0.1724137931034483,0.2222222222222222,0.03200052246177461,0.48011363636363635,0.1773740047627506,5.0,24.0,64.0,11.0,104.0,16.0,88.0
EXP-A2,binary,M8,r0f0,clean,559,2763,True,30.94760786583184,2,0.8264758497316637,0.8426820276497695,0.872,0.8133640552995391,0.5736842105263158,0.692063492063492,0.6028804644148094,0.9202211981566819,0.7143108551106612,109.0,81.0,353.0,16.0,559.0,125.0,434.0
EXP-A2,binary,M8,r0f0,low_quality_other,4,15,False,34.4195965,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,4.0,0.0,4.0,0.0,4.0
EXP-A2,binary,M8,r0f0,noisy,84,462,True,34.381897011904755,2,0.7380952380952381,0.8571428571428572,1.0,0.7142857142857143,0.2413793103448276,0.3888888888888889,0.41522739926869984,0.8812615955473099,0.3062229437229437,7.0,22.0,55.0,0.0,84.0,7.0,77.0
EXP-A2,binary,M8,r0f1,clean,532,2763,True,31.62390868045113,2,0.8984962406015038,0.9097091684795235,0.9292035398230089,0.8902147971360382,0.695364238410596,0.7954545454545454,0.7433630159265131,0.9748452911483304,0.8961337215477561,105.0,46.0,373.0,8.0,532.0,113.0,419.0
EXP-A2,binary,M8,r0f1,low_quality_other,1,15,False,20.833255,1,1.0,0.5,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
EXP-A2,binary,M8,r0f1,noisy,118,462,True,30.333105432203393,2,0.6016949152542372,0.5152184585174275,0.38095238095238093,0.6494845360824743,0.19047619047619047,0.25396825396825395,0.02431446587274768,0.5709376534118802,0.2526443084724669,8.0,34.0,63.0,13.0,118.0,21.0,97.0
EXP-A2,binary,M8,r0f2,clean,529,2763,True,29.556630431001892,2,0.9319470699432892,0.8869564219130275,0.8137254901960784,0.9601873536299765,0.83,0.8217821782178217,0.7797895871063895,0.972815355650457,0.897322918407671,83.0,17.0,410.0,19.0,529.0,102.0,427.0
EXP-A2,binary,M8,r0f2,noisy,115,462,True,31.292833530434784,2,0.7652173913043478,0.5916198877305533,0.2413793103448276,0.9418604651162791,0.5833333333333334,0.34146341463414637,0.2602907532011913,0.7121090617481958,0.47961081408692946,7.0,5.0,81.0,22.0,115.0,29.0,86.0
EXP-A2,binary,M8,r0f3,clean,554,2763,True,28.793460967509024,2,0.8862815884476535,0.8974767621628843,0.9173553719008265,0.8775981524249422,0.676829268292683,0.7789473684210526,0.7194889773272686,0.9680109938350543,0.8920428350287459,111.0,53.0,380.0,10.0,554.0,121.0,433.0
EXP-A2,binary,M8,r0f3,low_quality_other,7,15,False,36.46351214285714,2,0.42857142857142855,0.6666666666666666,1.0,0.3333333333333333,0.2,0.3333333333333333,0.2581988897471611,1.0,1.0,1.0,4.0,2.0,0.0,7.0,1.0,6.0
EXP-A2,binary,M8,r0f3,noisy,94,462,True,31.493600308510636,2,0.6170212765957447,0.5021097046413502,0.3333333333333333,0.6708860759493671,0.16129032258064516,0.21739130434782608,0.0032866972960673615,0.4438818565400844,0.25850030856726436,5.0,26.0,53.0,10.0,94.0,15.0,79.0
EXP-A2,binary,M8,r0f4,clean,589,2763,True,28.795450446519528,2,0.8556876061120543,0.8880253604663053,0.9448818897637795,0.8311688311688312,0.6060606060606061,0.7384615384615385,0.6756036405279331,0.9416266148549612,0.6993624713352573,120.0,78.0,384.0,7.0,589.0,127.0,462.0
EXP-A2,binary,M8,r0f4,low_quality_other,3,15,False,19.684973333333332,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.5,,,,1.0,0.0,0.0,2.0,3.0,3.0,0.0
EXP-A2,binary,M8,r0f4,noisy,51,462,True,25.678846960784313,2,0.5882352941176471,0.79,1.0,0.58,0.045454545454545456,0.08695652173913043,0.16236882817719772,1.0,1.0,1.0,21.0,29.0,0.0,51.0,1.0,50.0
EXP-A2,binary,M8,r1f0,clean,523,2763,True,29.908973933078396,2,0.8317399617590823,0.835224209202013,0.8411214953271028,0.8293269230769231,0.5590062111801242,0.6716417910447762,0.5859178128740499,0.9251662473040977,0.7521182247604375,90.0,71.0,345.0,17.0,523.0,107.0,416.0
EXP-A2,binary,M8,r1f0,low_quality_other,4,15,False,19.972043749999997,2,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0
EXP-A2,binary,M8,r1f0,noisy,120,462,True,32.11873609166666,2,0.8333333333333334,0.6512059369202227,0.36363636363636365,0.9387755102040817,0.5714285714285714,0.4444444444444444,0.36450733074534436,0.7175324675324675,0.5030659256020229,8.0,6.0,92.0,14.0,120.0,22.0,98.0
