run,task,model_id,fold_label,duration_band,n_units,n_records_corpus,reported,median_duration_sec,min_duration_sec,n_classes_present,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative
EXP-A2,binary,M7,r3f0,long,348,1744,True,30.62875,20.027,2,0.8017241379310345,0.8695143212951432,0.9863013698630136,0.7527272727272727,0.5142857142857142,0.676056338028169,0.6136113191687403,0.9149688667496887,0.6728177585534614,72.0,68.0,207.0,1.0,348.0,73.0,275.0
EXP-A2,binary,M7,r3f0,medium,296,1496,True,10.9635,6.3335,2,0.8378378378378378,0.7557229788467111,0.6206896551724138,0.8907563025210085,0.5806451612903226,0.6,0.4988827095691486,0.8881483627933933,0.7080635682411698,36.0,26.0,212.0,22.0,296.0,58.0,238.0
EXP-A2,binary,M7,r3f1,long,362,1744,True,28.9675,20.038,2,0.8867403314917127,0.9122171945701357,0.9705882352941176,0.8538461538461538,0.7226277372262774,0.8284518828451883,0.764700397929864,0.941553544494721,0.8134899539222444,99.0,38.0,222.0,3.0,362.0,102.0,260.0
EXP-A2,binary,M7,r3f1,medium,285,1496,True,12.507,5.3055,2,0.9052631578947369,0.8,0.6666666666666666,0.9333333333333333,0.5405405405405406,0.5970149253731343,0.5478419260491365,0.9019607843137254,0.5977902624918279,20.0,17.0,238.0,10.0,285.0,30.0,255.0
EXP-A2,binary,M7,r3f2,long,356,1744,True,29.097,20.016,2,0.851123595505618,0.8912830188679246,0.9905660377358491,0.792,0.6687898089171974,0.7984790874524715,0.7207216509794249,0.9637358490566038,0.8802887045450828,105.0,52.0,198.0,1.0,356.0,106.0,250.0
EXP-A2,binary,M7,r3f2,medium,299,1496,True,12.163,6.908,2,0.7525083612040134,0.8328376703841388,0.9333333333333333,0.7323420074349443,0.28,0.4307692307692308,0.4239090598056212,0.9255266418835192,0.6472942587943116,28.0,72.0,197.0,2.0,299.0,30.0,269.0
EXP-A2,binary,M7,r3f3,long,352,1744,True,29.7205,20.062,2,0.8892045454545454,0.9217085596395942,0.989010989010989,0.8544061302681992,0.703125,0.821917808219178,0.7676342924833395,0.9656856553408277,0.8493216805788008,90.0,38.0,223.0,1.0,352.0,91.0,261.0
EXP-A2,binary,M7,r3f3,medium,299,1496,True,12.329,6.8515,2,0.745819397993311,0.7287433155080214,0.7045454545454546,0.7529411764705882,0.32978723404255317,0.4492753623188406,0.3490872431377323,0.8580213903743316,0.5642279195726104,31.0,63.0,192.0,13.0,299.0,44.0,255.0
EXP-A2,binary,M7,r3f4,long,326,1744,True,27.932000000000002,20.001,2,0.9049079754601227,0.9364754098360656,1.0,0.8729508196721312,0.7256637168141593,0.841025641025641,0.7959074923628031,0.9687624950019992,0.8588383221708045,82.0,31.0,213.0,0.0,326.0,82.0,244.0
EXP-A2,binary,M7,r3f4,medium,317,1496,True,12.283,7.6315,2,0.8454258675078864,0.7167986597624125,0.5306122448979592,0.9029850746268657,0.5,0.5148514851485149,0.4232796768807331,0.8662808406944867,0.6495350402079062,26.0,26.0,242.0,23.0,317.0,49.0,268.0
EXP-A2,binary,M7,r4f0,long,387,1744,True,30.253,20.016,2,0.8036175710594315,0.8414860681114551,0.9215686274509803,0.7614035087719299,0.5802469135802469,0.7121212121212122,0.6099254219757375,0.8975920192638459,0.7088551515453173,94.0,68.0,217.0,8.0,387.0,102.0,285.0
EXP-A2,binary,M7,r4f0,medium,268,1496,True,11.44,6.3335,2,0.8768656716417911,0.8037958773252891,0.7058823529411765,0.9017094017094017,0.5106382978723404,0.5925925925925926,0.5317581967577846,0.9175465057818,0.6362037830830898,24.0,23.0,211.0,10.0,268.0,34.0,234.0
EXP-A2,binary,M7,r4f1,long,335,1744,True,26.994,20.079,2,0.8895522388059701,0.9225473321858864,0.9879518072289156,0.8571428571428571,0.6949152542372882,0.8159203980099502,0.7637897145736854,0.9745649263721553,0.8768457880519797,82.0,36.0,216.0,1.0,335.0,83.0,252.0
EXP-A2,binary,M7,r4f1,medium,309,1496,True,11.666,5.3055,2,0.7702265372168284,0.7619731800766283,0.75,0.7739463601532567,0.37894736842105264,0.5034965034965035,0.4113002852486802,0.9013409961685823,0.7358669424055163,36.0,59.0,202.0,12.0,309.0,48.0,261.0
EXP-A2,binary,M7,r4f2,long,329,1744,True,30.7485,20.027,2,0.8814589665653495,0.9086734693877552,0.9642857142857143,0.8530612244897959,0.6923076923076923,0.8059701492537313,0.7445061065785418,0.9659378036929058,0.8914771132423813,81.0,36.0,209.0,3.0,329.0,84.0,245.0
EXP-A2,binary,M7,r4f2,medium,318,1496,True,12.6615,6.6075,2,0.8836477987421384,0.7516203703703703,0.5625,0.9407407407407408,0.627906976744186,0.5934065934065934,0.5268387601190049,0.8982253086419754,0.6815927169509404,27.0,16.0,254.0,21.0,318.0,48.0,270.0
EXP-A2,binary,M7,r4f3,long,360,1744,True,29.3835,20.001,2,0.8805555555555555,0.9049084445124049,0.9603960396039604,0.8494208494208494,0.7132352941176471,0.8185654008438819,0.7504191969490154,0.955005925302955,0.8416254286786214,97.0,39.0,220.0,4.0,360.0,101.0,259.0
EXP-A2,binary,M7,r4f3,medium,291,1496,True,12.837,7.8495,2,0.8281786941580757,0.7751201647974365,0.7058823529411765,0.8443579766536965,0.375,0.4897959183673469,0.42673230660612854,0.8962005035477225,0.6163274785159746,24.0,40.0,217.0,10.0,291.0,34.0,257.0
EXP-A2,binary,M7,r4f4,long,333,1744,True,29.829,20.039,2,0.8768768768768769,0.9137263339070568,0.9880952380952381,0.8393574297188755,0.6747967479674797,0.8019323671497585,0.7445952716334319,0.9491298527443106,0.7989512084058426,83.0,40.0,209.0,1.0,333.0,84.0,249.0
EXP-A2,binary,M7,r4f4,medium,310,1496,True,11.556999999999999,7.3645,2,0.8258064516129032,0.6963837877194401,0.5106382978723404,0.8821292775665399,0.43636363636363634,0.47058823529411764,0.3687321418382908,0.8455626567429819,0.5421054729089408,24.0,31.0,232.0,23.0,310.0,47.0,263.0
EXP-A2,binary,M8,r0f0,long,383,1744,True,30.72,20.001,2,0.793733681462141,0.8504815597838854,0.9534883720930233,0.7474747474747475,0.5222929936305732,0.6748971193415638,0.594728256642201,0.9160989742385091,0.7050897909438836,82.0,75.0,222.0,4.0,383.0,86.0,297.0
EXP-A2,binary,M8,r0f0,medium,264,1496,True,12.54925,6.6075,2,0.8484848484848485,0.8053450339050658,0.7391304347826086,0.8715596330275229,0.5483870967741935,0.6296296296296297,0.546457624546975,0.9157359393697646,0.7621034899159489,34.0,28.0,190.0,12.0,264.0,46.0,218.0
EXP-A2,binary,M8,r0f1,long,327,1744,True,28.821,20.016,2,0.908256880733945,0.926313093685975,0.967032967032967,0.885593220338983,0.7652173913043478,0.8543689320388349,0.8002367911705228,0.978021978021978,0.9185425651947945,88.0,27.0,209.0,3.0,327.0,91.0,236.0
EXP-A2,binary,M8,r0f1,medium,324,1496,True,12.044,6.637,2,0.7808641975308642,0.6963916245965407,0.5813953488372093,0.8113879003558719,0.32051282051282054,0.4132231404958678,0.31169188199763764,0.8379541504593231,0.5260506750493495,25.0,53.0,228.0,18.0,324.0,43.0,281.0
EXP-A2,binary,M8,r0f2,long,303,1744,True,28.55,20.062,2,0.9504950495049505,0.94102416570771,0.9242424242424242,0.9578059071729957,0.8591549295774648,0.8905109489051095,0.8595385446541347,0.9835698759749393,0.9399861348114457,61.0,10.0,227.0,5.0,303.0,66.0,237.0
EXP-A2,binary,M8,r0f2,medium,341,1496,True,11.708,5.3055,2,0.8592375366568915,0.7013377926421405,0.4461538461538462,0.9565217391304348,0.7073170731707317,0.5471698113207547,0.48631085345329816,0.8848940914158306,0.6601084680016174,29.0,12.0,264.0,36.0,341.0,65.0,276.0
EXP-A2,binary,M8,r0f3,long,352,1744,True,27.685000000000002,20.038,2,0.9034090909090909,0.9233955268036764,0.9702970297029703,0.8764940239043825,0.7596899224806202,0.8521739130434782,0.7949256707241183,0.9752278016646286,0.9376642266065334,98.0,31.0,220.0,3.0,352.0,101.0,251.0
EXP-A2,binary,M8,r0f3,medium,303,1496,True,10.314,6.3335,2,0.7722772277227723,0.6665106117353308,0.5277777777777778,0.8052434456928839,0.2676056338028169,0.35514018691588783,0.2543932749495977,0.8116937161880982,0.4652856741197068,19.0,52.0,215.0,17.0,303.0,36.0,267.0
EXP-A2,binary,M8,r0f4,long,379,1744,True,29.62,20.046,2,0.8284960422163589,0.8550016897600541,0.9181818181818182,0.79182156133829,0.643312101910828,0.7565543071161048,0.6541940428126172,0.9123014531936464,0.6923990311101266,101.0,56.0,213.0,9.0,379.0,110.0,269.0
EXP-A2,binary,M8,r0f4,medium,264,1496,True,13.4435,8.0,2,0.8371212121212122,0.911522633744856,1.0,0.823045267489712,0.328125,0.49411764705882355,0.5196746370519363,0.9766803840877916,0.8218893807950483,21.0,43.0,200.0,0.0,264.0,21.0,243.0
EXP-A2,binary,M8,r1f0,long,343,1744,True,30.6505,20.079,2,0.7959183673469388,0.8195033455847704,0.8641975308641975,0.7748091603053435,0.5426356589147286,0.6666666666666666,0.5602692911293281,0.911648289510885,0.7659039842724699,70.0,59.0,203.0,11.0,343.0,81.0,262.0
EXP-A2,binary,M8,r1f0,medium,304,1496,True,10.86375,5.3055,2,0.8651315789473685,0.7389366813919244,0.5490196078431373,0.9288537549407114,0.6086956521739131,0.5773195876288659,0.49827535006230345,0.8793303882817949,0.6641330509936116,28.0,18.0,235.0,23.0,304.0,51.0,253.0
EXP-A2,binary,M8,r1f1,long,355,1744,True,30.308,20.225,2,0.9042253521126761,0.8907843137254902,0.86,0.9215686274509803,0.8113207547169812,0.8349514563106796,0.7682182183982353,0.9580392156862745,0.8632912286729933,86.0,20.0,235.0,14.0,355.0,100.0,255.0
EXP-A2,binary,M8,r1f1,medium,300,1496,True,12.3235,6.3335,2,0.8633333333333333,0.6584595959595959,0.3888888888888889,0.928030303030303,0.42424242424242425,0.4057971014492754,0.3291464331042024,0.8823653198653199,0.5546915198825773,14.0,19.0,245.0,22.0,300.0,36.0,264.0
EXP-A2,binary,M8,r1f2,long,338,1744,True,27.4405,20.016,2,0.9201183431952663,0.917903852951573,0.9130434782608695,0.9227642276422764,0.8155339805825242,0.8615384615384616,0.8081933909100444,0.9875839519264757,0.9707621598684597,84.0,19.0,227.0,8.0,338.0,92.0,246.0
EXP-A2,binary,M8,r1f2,medium,306,1496,True,13.262,7.7315,2,0.8660130718954249,0.80279458369346,0.717948717948718,0.8876404494382022,0.4827586206896552,0.5773195876288659,0.5152597221872981,0.9098242581388648,0.6828492656570444,28.0,30.0,237.0,11.0,306.0,39.0,267.0
EXP-A2,binary,M8,r1f3,long,332,1744,True,28.646,20.038,2,0.8855421686746988,0.9002111189303308,0.9310344827586207,0.8693877551020408,0.7168141592920354,0.81,0.7428489867604287,0.9398311048557353,0.781333846149532,81.0,32.0,213.0,6.0,332.0,87.0,245.0
EXP-A2,binary,M8,r1f3,medium,319,1496,True,11.558,7.4495,2,0.8620689655172413,0.71309963099631,0.5,0.9261992619926199,0.5454545454545454,0.5217391304347826,0.4419012930140935,0.8550123001230012,0.6113709877793694,24.0,20.0,251.0,24.0,319.0,48.0,271.0
EXP-A2,binary,M8,r1f4,long,376,1744,True,29.656,20.001,2,0.8829787234042553,0.9113475177304964,0.9680851063829787,0.8546099290780141,0.6893939393939394,0.8053097345132744,0.7463550552661101,0.9651048740003018,0.8419313607135354,91.0,41.0,241.0,3.0,376.0,94.0,282.0
EXP-A2,binary,M8,r1f4,medium,267,1496,True,12.5305,7.3645,2,0.8202247191011236,0.8162749706227967,0.8108108108108109,0.8217391304347826,0.4225352112676056,0.5555555555555556,0.4946549845410623,0.927262044653349,0.7620320344482241,30.0,41.0,189.0,7.0,267.0,37.0,230.0
EXP-A2,binary,M8,r2f0,long,343,1744,True,30.161,20.038,2,0.7871720116618076,0.8307747148288973,0.9125,0.7490494296577946,0.5251798561151079,0.6666666666666666,0.5698527956878329,0.9050380228136882,0.6594094038151551,73.0,66.0,197.0,7.0,343.0,80.0,263.0
EXP-A2,binary,M8,r2f0,medium,301,1496,True,11.666,5.3055,2,0.8372093023255814,0.7303137254901961,0.5686274509803921,0.892,0.5178571428571429,0.5420560747663551,0.44404588805694406,0.8376470588235294,0.5211313109434422,29.0,27.0,223.0,22.0,301.0,51.0,250.0
EXP-A2,binary,M8,r2f1,long,354,1744,True,29.729,20.027,2,0.8700564971751412,0.8975605867346939,0.9591836734693877,0.8359375,0.6911764705882353,0.8034188034188035,0.7314230424582164,0.9579480229591837,0.8435852001505831,94.0,42.0,214.0,4.0,354.0,98.0,256.0
EXP-A2,binary,M8,r2f1,medium,297,1496,True,11.1225,6.9855,2,0.7811447811447811,0.803639846743295,0.8333333333333334,0.7739463601532567,0.33707865168539325,0.48,0.432646896221872,0.887718177948063,0.5708226307586661,30.0,59.0,202.0,6.0,297.0,36.0,261.0
EXP-A2,binary,M8,r2f2,long,340,1744,True,29.6715,20.062,2,0.9323529411764706,0.9401055180764574,0.9574468085106383,0.9227642276422764,0.8256880733944955,0.8866995073891626,0.8435271217203981,0.986161563743297,0.9590776537765715,90.0,19.0,227.0,4.0,340.0,94.0,246.0
EXP-A2,binary,M8,r2f2,medium,315,1496,True,12.0475,6.6075,2,0.8063492063492064,0.7606019151846786,0.6976744186046512,0.8235294117647058,0.38461538461538464,0.49586776859504134,0.4145766178163075,0.8904753761969904,0.610915249249332,30.0,48.0,224.0,13.0,315.0,43.0,272.0
EXP-A2,binary,M8,r2f3,long,334,1744,True,29.845,20.001,2,0.8502994011976048,0.8899568810636005,0.9782608695652174,0.8016528925619835,0.6521739130434783,0.782608695652174,0.7075882322281664,0.9407563780093424,0.7787412899017397,90.0,48.0,194.0,2.0,334.0,92.0,242.0
EXP-A2,binary,M8,r2f3,medium,309,1496,True,12.461,7.7595,2,0.8737864077669902,0.850997150997151,0.8205128205128205,0.8814814814814815,0.5,0.6213592233009708,0.5752739964053398,0.9385565052231719,0.7520182689011141,32.0,32.0,238.0,7.0,309.0,39.0,270.0
EXP-A2,binary,M8,r2f4,long,373,1744,True,28.726,20.046,2,0.8900804289544236,0.904829210836278,0.9333333333333333,0.8763250883392226,0.7058823529411765,0.8038277511961722,0.7432346885611132,0.947310561444837,0.7714964648823031,84.0,35.0,248.0,6.0,373.0,90.0,283.0
EXP-A2,binary,M8,r2f4,medium,274,1496,True,12.030999999999999,6.8515,2,0.8211678832116789,0.7189039408866995,0.5714285714285714,0.8663793103448276,0.43636363636363634,0.4948453608247423,0.39377560851133747,0.886904761904762,0.6640308539856326,24.0,31.0,201.0,18.0,274.0,42.0,232.0
EXP-A2,binary,M8,r3f0,long,348,1744,True,30.62875,20.027,2,0.8275862068965517,0.8305354919053549,0.8356164383561644,0.8254545454545454,0.5596330275229358,0.6703296703296703,0.5803148348250453,0.9277708592777085,0.7770684280408947,61.0,48.0,227.0,12.0,348.0,73.0,275.0
EXP-A2,binary,M8,r3f0,medium,296,1496,True,10.9635,6.3335,2,0.875,0.7331932773109244,0.5,0.9663865546218487,0.7837837837837838,0.6105263157894737,0.5597547053237273,0.8971312662996234,0.7348282408816198,29.0,8.0,230.0,29.0,296.0,58.0,238.0
EXP-A2,binary,M8,r3f1,long,362,1744,True,28.9675,20.038,2,0.8922651933701657,0.9011689291101055,0.9215686274509803,0.8807692307692307,0.752,0.8281938325991189,0.7591277461184699,0.9527903469079939,0.8490932838721383,94.0,31.0,229.0,8.0,362.0,102.0,260.0
EXP-A2,binary,M8,r3f1,medium,285,1496,True,12.507,5.3055,2,0.8982456140350877,0.7960784313725491,0.6666666666666666,0.9254901960784314,0.5128205128205128,0.5797101449275363,0.5287709984845681,0.8960784313725491,0.5382057790511395,20.0,19.0,236.0,10.0,285.0,30.0,255.0
EXP-A2,binary,M8,r3f2,long,356,1744,True,29.097,20.016,2,0.9129213483146067,0.9053962264150943,0.8867924528301887,0.924,0.831858407079646,0.8584474885844748,0.7965082452871559,0.9621509433962264,0.8755691121325389,94.0,19.0,231.0,12.0,356.0,106.0,250.0
EXP-A2,binary,M8,r3f2,medium,299,1496,True,12.163,6.908,2,0.9130434782608695,0.7739776951672863,0.6,0.9479553903345725,0.5625,0.5806451612903226,0.5325389173655145,0.9123915737298638,0.6530829461283423,18.0,14.0,255.0,12.0,299.0,30.0,269.0
EXP-A2,binary,M8,r3f3,long,352,1744,True,29.7205,20.062,2,0.9346590909090909,0.9129931371310682,0.8681318681318682,0.9578544061302682,0.8777777777777778,0.8729281767955801,0.8289758524153832,0.9681697612732096,0.8942772953113566,79.0,11.0,250.0,12.0,352.0,91.0,261.0
EXP-A2,binary,M8,r3f3,medium,299,1496,True,12.329,6.8515,2,0.8862876254180602,0.7546791443850267,0.5681818181818182,0.9411764705882353,0.625,0.5952380952380952,0.530078181412279,0.8697860962566845,0.6308917949663339,25.0,15.0,240.0,19.0,299.0,44.0,255.0
EXP-A2,binary,M8,r3f4,long,326,1744,True,27.932000000000002,20.001,2,0.911042944785276,0.9243802479008396,0.9512195121951219,0.8975409836065574,0.7572815533980582,0.8432432432432433,0.7921655529063758,0.9698120751699321,0.8923317723282101,78.0,25.0,219.0,4.0,326.0,82.0,244.0
EXP-A2,binary,M8,r3f4,medium,317,1496,True,12.283,7.6315,2,0.8832807570977917,0.7141714894913189,0.46938775510204084,0.9589552238805971,0.6764705882352942,0.5542168674698795,0.5004081951286946,0.8758757234236978,0.6427902025859125,23.0,11.0,257.0,26.0,317.0,49.0,268.0
EXP-A2,binary,M8,r4f0,long,387,1744,True,30.253,20.016,2,0.7958656330749354,0.820485036119711,0.8725490196078431,0.7684210526315789,0.5741935483870968,0.6926070038910506,0.576302397815067,0.9085999312005504,0.7535291212170809,89.0,66.0,219.0,13.0,387.0,102.0,285.0
EXP-A2,binary,M8,r4f0,medium,268,1496,True,11.44,6.3335,2,0.8432835820895522,0.809703368526898,0.7647058823529411,0.8547008547008547,0.43333333333333335,0.5531914893617021,0.4945566196262206,0.9043489190548014,0.5873683200751536,26.0,34.0,200.0,8.0,268.0,34.0,234.0
EXP-A2,binary,M8,r4f1,long,335,1744,True,26.994,20.079,2,0.9343283582089552,0.9321093899407152,0.927710843373494,0.9365079365079365,0.8279569892473119,0.875,0.8331320826518013,0.98073245362402,0.9355388566832677,77.0,16.0,236.0,6.0,335.0,83.0,252.0
EXP-A2,binary,M8,r4f1,medium,309,1496,True,11.666,5.3055,2,0.8996763754045307,0.7450909961685823,0.5208333333333334,0.9693486590038314,0.7575757575757576,0.6172839506172839,0.5748925941716343,0.894875478927203,0.7226582243344856,25.0,8.0,253.0,23.0,309.0,48.0,261.0
EXP-A2,binary,M8,r4f2,long,329,1744,True,30.7485,20.027,2,0.8996960486322189,0.9170068027210885,0.9523809523809523,0.8816326530612245,0.7339449541284404,0.8290155440414507,0.772629402529726,0.9698736637512148,0.8876789376668929,80.0,29.0,216.0,4.0,329.0,84.0,245.0
EXP-A2,binary,M8,r4f2,medium,318,1496,True,12.6615,6.6075,2,0.8679245283018868,0.7423611111111111,0.5625,0.9222222222222223,0.5625,0.5625,0.4847222222222222,0.8875,0.6599366422529191,27.0,21.0,249.0,21.0,318.0,48.0,270.0
EXP-A2,binary,M8,r4f3,long,360,1744,True,29.3835,20.001,2,0.8944444444444445,0.9024809816889026,0.9207920792079208,0.8841698841698842,0.7560975609756098,0.8303571428571429,0.7625339765178467,0.9522152987499523,0.8455903478090868,93.0,30.0,229.0,8.0,360.0,101.0,259.0
EXP-A2,binary,M8,r4f3,medium,291,1496,True,12.837,7.8495,2,0.8487972508591065,0.7485122453650721,0.6176470588235294,0.8793774319066148,0.40384615384615385,0.4883720930232558,0.4167572722983963,0.8849851224536507,0.6207562193617309,21.0,31.0,226.0,13.0,291.0,34.0,257.0
EXP-A2,binary,M8,r4f4,long,333,1744,True,29.829,20.039,2,0.8798798798798799,0.9039013195639701,0.9523809523809523,0.8554216867469879,0.6896551724137931,0.8,0.736352427262878,0.9456875119525722,0.7655527067432744,80.0,36.0,213.0,4.0,333.0,84.0,249.0
EXP-A2,binary,M8,r4f4,medium,310,1496,True,11.556999999999999,7.3645,2,0.7677419354838709,0.6621632554000485,0.5106382978723404,0.8136882129277566,0.3287671232876712,0.4,0.2741407836949349,0.8255804546557721,0.5206767538609548,24.0,49.0,214.0,23.0,310.0,47.0,263.0
