task,fold_label,model_id,kind,feature,importance,importance_std,scoring,n_repeats,n_scored_rows,computed_on,rank
binary,r0f3,M5,permutation,mfcc_06_std,-0.0015986528760250861,0.004006052896796627,balanced_accuracy,10,655,held-out fold,102
binary,r0f3,M5,permutation,mfcc_03_std,-0.0016860186568215195,0.0027455718272828,balanced_accuracy,10,655,held-out fold,104
binary,r0f3,M5,permutation,chroma_06_mean,-0.0019002057323224686,0.004117374580527081,balanced_accuracy,10,655,held-out fold,105
binary,r0f3,M5,permutation,time_hjorth_activity,-0.00195445706394608,0.002467952065873132,balanced_accuracy,10,655,held-out fold,106
binary,r0f3,M5,permutation,dwt_cD1_mean_abs,-0.0020721190429219384,0.0014695545781106864,balanced_accuracy,10,655,held-out fold,107
binary,r0f3,M5,permutation,chroma_09_std,-0.002189781021897763,0.0033475596480249895,balanced_accuracy,10,655,held-out fold,108
binary,r0f3,M5,permutation,dwt_cD4_entropy,-0.002210917904348486,0.0029801851615250965,balanced_accuracy,10,655,held-out fold,109
binary,r0f3,M5,permutation,freq_peak_power,-0.0022440323535213524,0.003963012644737997,balanced_accuracy,10,655,held-out fold,110
binary,r0f3,M5,permutation,mfcc_03_delta_mean,-0.002286306118422865,0.0017973760278789312,balanced_accuracy,10,655,held-out fold,111
binary,r0f3,M5,permutation,chroma_03_mean,-0.002286306118422865,0.001887442598752353,balanced_accuracy,10,655,held-out fold,111
binary,r0f3,M5,permutation,time_sample_entropy,-0.0023405574500464654,0.0017620374825837392,balanced_accuracy,10,655,held-out fold,113
binary,r0f3,M5,permutation,mfcc_01_delta_mean,-0.0024913338781951235,0.002153057070198353,balanced_accuracy,10,655,held-out fold,114
binary,r0f3,M5,permutation,time_hjorth_complexity,-0.002518811825381073,0.004263268669906376,balanced_accuracy,10,655,held-out fold,115
binary,r0f3,M5,permutation,mfcc_02_delta_mean,-0.002533607643096636,0.003821190333472225,balanced_accuracy,10,655,held-out fold,116
binary,r0f3,M5,permutation,freq_band_power_100_150,-0.0025427669588252598,0.001985295928855438,balanced_accuracy,10,655,held-out fold,117
binary,r0f3,M5,permutation,time_hjorth_mobility,-0.0029077304624749003,0.0024685329959944014,balanced_accuracy,10,655,held-out fold,118
binary,r0f3,M5,permutation,chroma_04_mean,-0.002916889778203602,0.002410263749228554,balanced_accuracy,10,655,held-out fold,119
binary,r0f3,M5,permutation,freq_rolloff95_std,-0.003037370008172857,0.0018391232339294392,balanced_accuracy,10,655,held-out fold,120
binary,r0f3,M5,permutation,chroma_08_mean,-0.003079643773074381,0.002537150805139493,balanced_accuracy,10,655,held-out fold,121
binary,r0f3,M5,permutation,dwt_cD4_energy,-0.003474198912155069,0.0031917617128639922,balanced_accuracy,10,655,held-out fold,122
binary,r0f3,M5,permutation,time_crest_factor,-0.003531973057520443,0.004771147914603789,balanced_accuracy,10,655,held-out fold,123
binary,r0f3,M5,permutation,freq_centroid_mean,-0.003722204999577217,0.0015642246683158026,balanced_accuracy,10,655,held-out fold,124
binary,r0f3,M5,permutation,time_skewness,-0.003746160133021392,0.002366036790365859,balanced_accuracy,10,655,held-out fold,125
binary,r0f3,M5,permutation,mfcc_10_mean,-0.003875799678719338,0.003584425088022365,balanced_accuracy,10,655,held-out fold,126
binary,r0f3,M5,permutation,dwt_cA5_std,-0.003927232759349464,0.00259031648823128,balanced_accuracy,10,655,held-out fold,127
binary,r0f3,M5,permutation,mfcc_13_std,-0.004035735422596665,0.0006402750560531547,balanced_accuracy,10,655,held-out fold,128
binary,r0f3,M5,permutation,chroma_07_mean,-0.004068849871769531,0.003926771935129605,balanced_accuracy,10,655,held-out fold,129
binary,r0f3,M5,permutation,mfcc_06_mean,-0.004476087140320639,0.0019239647855860285,balanced_accuracy,10,655,held-out fold,130
binary,r0f3,M5,permutation,freq_flatness_std,-0.004711411098272322,0.0006756756756756783,balanced_accuracy,10,655,held-out fold,131
binary,r0f3,M5,permutation,mfcc_05_mean,-0.0054082236563987585,0.0052799785695387775,balanced_accuracy,10,655,held-out fold,132
binary,r0f3,M5,permutation,env_std,-0.00592396358819709,0.004390321292885037,balanced_accuracy,10,655,held-out fold,133
binary,r0f3,M5,permutation,mfcc_03_mean,-0.006135332412704619,0.0042402197129947855,balanced_accuracy,10,655,held-out fold,134
binary,r0f3,M5,permutation,dwt_cD4_mean_abs,-0.006717301242848639,0.0026463271781502493,balanced_accuracy,10,655,held-out fold,135
binary,r0f3,M5,permutation,time_max,-0.0068166445903671494,0.005894506235877017,balanced_accuracy,10,655,held-out fold,136
binary,r0f3,M5,permutation,mfcc_10_delta_mean,-0.007727644223994523,0.002874489603676734,balanced_accuracy,10,655,held-out fold,137
binary,r0f3,M5,permutation,mfcc_11_std,-0.007784713806611598,0.0011632262695341886,balanced_accuracy,10,655,held-out fold,138
binary,r0f3,M8,impurity,mfcc_04_mean,0.09299707412719727,,mean decrease in impurity,0,0,train,1
binary,r0f3,M8,impurity,dwt_cD1_entropy,0.06211842969059944,,mean decrease in impurity,0,0,train,2
binary,r0f3,M8,impurity,dwt_cD1_std,0.05774443969130516,,mean decrease in impurity,0,0,train,3
binary,r0f3,M8,impurity,time_zcr_mean,0.050587259232997894,,mean decrease in impurity,0,0,train,4
binary,r0f3,M8,impurity,dwt_cD1_energy,0.03980959206819534,,mean decrease in impurity,0,0,train,5
binary,r0f3,M8,impurity,dwt_cD4_energy,0.02131812460720539,,mean decrease in impurity,0,0,train,6
binary,r0f3,M8,impurity,dwt_cD3_mean_abs,0.019998379051685333,,mean decrease in impurity,0,0,train,7
binary,r0f3,M8,impurity,freq_band_power_350_400,0.019429517909884453,,mean decrease in impurity,0,0,train,8
binary,r0f3,M8,impurity,time_iqr,0.01733226329088211,,mean decrease in impurity,0,0,train,9
binary,r0f3,M8,impurity,time_duration,0.01440352387726307,,mean decrease in impurity,0,0,train,10
binary,r0f3,M8,impurity,freq_dominant,0.013507761061191559,,mean decrease in impurity,0,0,train,11
binary,r0f3,M8,impurity,time_hjorth_mobility,0.011906401254236698,,mean decrease in impurity,0,0,train,12
binary,r0f3,M8,impurity,dwt_cD4_std,0.010597612708806992,,mean decrease in impurity,0,0,train,13
binary,r0f3,M8,impurity,dwt_cD5_std,0.010312139056622982,,mean decrease in impurity,0,0,train,14
binary,r0f3,M8,impurity,dwt_cA5_std,0.00934439618140459,,mean decrease in impurity,0,0,train,15
binary,r0f3,M8,impurity,dwt_cA5_energy,0.009299492463469505,,mean decrease in impurity,0,0,train,16
binary,r0f3,M8,impurity,freq_band_power_20_50,0.009241837076842785,,mean decrease in impurity,0,0,train,17
binary,r0f3,M8,impurity,chroma_05_std,0.009180101566016674,,mean decrease in impurity,0,0,train,18
binary,r0f3,M8,impurity,dwt_cD2_mean_abs,0.009123411029577255,,mean decrease in impurity,0,0,train,19
binary,r0f3,M8,impurity,dwt_cA5_mean_abs,0.009072631597518921,,mean decrease in impurity,0,0,train,20
binary,r0f3,M8,impurity,time_max,0.008786777965724468,,mean decrease in impurity,0,0,train,21
binary,r0f3,M8,impurity,mfcc_02_mean,0.008463388308882713,,mean decrease in impurity,0,0,train,22
binary,r0f3,M8,impurity,time_energy,0.008361037820577621,,mean decrease in impurity,0,0,train,23
binary,r0f3,M8,impurity,dwt_cD4_mean_abs,0.00828341580927372,,mean decrease in impurity,0,0,train,24
binary,r0f3,M8,impurity,chroma_06_mean,0.00820041075348854,,mean decrease in impurity,0,0,train,25
binary,r0f3,M8,impurity,chroma_07_std,0.007917823269963264,,mean decrease in impurity,0,0,train,26
binary,r0f3,M8,impurity,mfcc_12_std,0.007773035671561956,,mean decrease in impurity,0,0,train,27
binary,r0f3,M8,impurity,chroma_07_mean,0.007596575189381838,,mean decrease in impurity,0,0,train,28
binary,r0f3,M8,impurity,mfcc_05_mean,0.007562718354165554,,mean decrease in impurity,0,0,train,29
binary,r0f3,M8,impurity,freq_centroid_std,0.007518376223742962,,mean decrease in impurity,0,0,train,30
binary,r0f3,M8,impurity,dwt_cD5_energy,0.007484287954866886,,mean decrease in impurity,0,0,train,31
binary,r0f3,M8,impurity,time_autocorr_peak_value,0.0073777902871370316,,mean decrease in impurity,0,0,train,32
binary,r0f3,M8,impurity,freq_rolloff85_mean,0.007362376898527145,,mean decrease in impurity,0,0,train,33
binary,r0f3,M8,impurity,freq_rolloff95_mean,0.007284476887434721,,mean decrease in impurity,0,0,train,34
binary,r0f3,M8,impurity,dwt_cD1_mean_abs,0.0072287991642951965,,mean decrease in impurity,0,0,train,35
binary,r0f3,M8,impurity,freq_rolloff95_std,0.00712290033698082,,mean decrease in impurity,0,0,train,36
binary,r0f3,M8,impurity,dwt_cD5_mean_abs,0.007120538502931595,,mean decrease in impurity,0,0,train,37
binary,r0f3,M8,impurity,chroma_06_std,0.006825599819421768,,mean decrease in impurity,0,0,train,38
binary,r0f3,M8,impurity,time_skewness,0.006706892978399992,,mean decrease in impurity,0,0,train,39
binary,r0f3,M8,impurity,freq_bandwidth_mean,0.006322622764855623,,mean decrease in impurity,0,0,train,40
binary,r0f3,M8,impurity,mfcc_01_mean,0.0061958590522408485,,mean decrease in impurity,0,0,train,41
binary,r0f3,M8,impurity,time_sample_entropy,0.005809315945953131,,mean decrease in impurity,0,0,train,42
binary,r0f3,M8,impurity,time_autocorr_peak_lag,0.005754673387855291,,mean decrease in impurity,0,0,train,43
binary,r0f3,M8,impurity,dwt_cD2_entropy,0.00572415255010128,,mean decrease in impurity,0,0,train,44
binary,r0f3,M8,impurity,mfcc_05_std,0.0056757330894470215,,mean decrease in impurity,0,0,train,45
binary,r0f3,M8,impurity,env_std,0.005651622544974089,,mean decrease in impurity,0,0,train,46
binary,r0f3,M8,impurity,chroma_11_std,0.005615954753011465,,mean decrease in impurity,0,0,train,47
binary,r0f3,M8,impurity,mfcc_04_std,0.0056057278998196125,,mean decrease in impurity,0,0,train,48
binary,r0f3,M8,impurity,mfcc_07_mean,0.005447064526379108,,mean decrease in impurity,0,0,train,49
binary,r0f3,M8,impurity,freq_flux_mean,0.0053469459526240826,,mean decrease in impurity,0,0,train,50
binary,r0f3,M8,impurity,chroma_01_std,0.0052154697477817535,,mean decrease in impurity,0,0,train,51
binary,r0f3,M8,impurity,mfcc_07_std,0.005142972804605961,,mean decrease in impurity,0,0,train,52
binary,r0f3,M8,impurity,freq_band_power_250_350,0.005099390167742968,,mean decrease in impurity,0,0,train,53
binary,r0f3,M8,impurity,mfcc_13_std,0.005098736844956875,,mean decrease in impurity,0,0,train,54
binary,r0f3,M8,impurity,chroma_04_std,0.00505426898598671,,mean decrease in impurity,0,0,train,55
binary,r0f3,M8,impurity,mfcc_03_mean,0.004877367988228798,,mean decrease in impurity,0,0,train,56
binary,r0f3,M8,impurity,chroma_10_mean,0.0048612928949296474,,mean decrease in impurity,0,0,train,57
binary,r0f3,M8,impurity,mfcc_02_std,0.004775164183229208,,mean decrease in impurity,0,0,train,58
binary,r0f3,M8,impurity,freq_peak_power,0.0047562001273036,,mean decrease in impurity,0,0,train,59
binary,r0f3,M8,impurity,mfcc_05_delta_mean,0.0047103120014071465,,mean decrease in impurity,0,0,train,60
binary,r0f3,M8,impurity,mfcc_06_mean,0.004631502088159323,,mean decrease in impurity,0,0,train,61
binary,r0f3,M8,impurity,time_median,0.004558716434985399,,mean decrease in impurity,0,0,train,62
binary,r0f3,M8,impurity,chroma_10_std,0.004505831748247147,,mean decrease in impurity,0,0,train,63
binary,r0f3,M8,impurity,mfcc_10_std,0.004449871368706226,,mean decrease in impurity,0,0,train,64
binary,r0f3,M8,impurity,chroma_09_mean,0.004428973887115717,,mean decrease in impurity,0,0,train,65
binary,r0f3,M8,impurity,freq_centroid_mean,0.004349153023213148,,mean decrease in impurity,0,0,train,66
binary,r0f3,M8,impurity,chroma_08_mean,0.004307197872549295,,mean decrease in impurity,0,0,train,67
binary,r0f3,M8,impurity,mfcc_01_std,0.004201749339699745,,mean decrease in impurity,0,0,train,68
binary,r0f3,M8,impurity,mfcc_11_std,0.004196812864392996,,mean decrease in impurity,0,0,train,69
binary,r0f3,M8,impurity,dwt_cD2_energy,0.004167249426245689,,mean decrease in impurity,0,0,train,70
binary,r0f3,M8,impurity,mfcc_10_mean,0.004158124327659607,,mean decrease in impurity,0,0,train,71
binary,r0f3,M8,impurity,dwt_cD3_entropy,0.004127002786844969,,mean decrease in impurity,0,0,train,72
binary,r0f3,M8,impurity,mfcc_12_mean,0.004095172975212336,,mean decrease in impurity,0,0,train,73
binary,r0f3,M8,impurity,env_skew,0.004036923870444298,,mean decrease in impurity,0,0,train,74
binary,r0f3,M8,impurity,time_mean,0.004019758198410273,,mean decrease in impurity,0,0,train,75
binary,r0f3,M8,impurity,chroma_12_mean,0.004018447361886501,,mean decrease in impurity,0,0,train,76
binary,r0f3,M8,impurity,time_hjorth_complexity,0.003991341218352318,,mean decrease in impurity,0,0,train,77
binary,r0f3,M8,impurity,mfcc_02_delta_mean,0.0039764163084328175,,mean decrease in impurity,0,0,train,78
binary,r0f3,M8,impurity,mfcc_08_mean,0.003948815166950226,,mean decrease in impurity,0,0,train,79
binary,r0f3,M8,impurity,chroma_04_mean,0.003920731600373983,,mean decrease in impurity,0,0,train,80
binary,r0f3,M8,impurity,time_min,0.0038834577426314354,,mean decrease in impurity,0,0,train,81
binary,r0f3,M8,impurity,mfcc_09_std,0.003848356893286109,,mean decrease in impurity,0,0,train,82
binary,r0f3,M8,impurity,env_peak_rate,0.0038136127404868603,,mean decrease in impurity,0,0,train,83
binary,r0f3,M8,impurity,mfcc_09_delta_mean,0.003764787223190069,,mean decrease in impurity,0,0,train,84
binary,r0f3,M8,impurity,mfcc_06_std,0.003734159516170621,,mean decrease in impurity,0,0,train,85
binary,r0f3,M8,impurity,chroma_03_mean,0.003676362568512559,,mean decrease in impurity,0,0,train,86
binary,r0f3,M8,impurity,freq_flatness_std,0.003640265902504325,,mean decrease in impurity,0,0,train,87
binary,r0f3,M8,impurity,chroma_02_std,0.003603530116379261,,mean decrease in impurity,0,0,train,88
binary,r0f3,M8,impurity,freq_rolloff85_std,0.003562656929716468,,mean decrease in impurity,0,0,train,89
binary,r0f3,M8,impurity,dwt_cD5_entropy,0.00353650888428092,,mean decrease in impurity,0,0,train,90
binary,r0f3,M8,impurity,env_mean,0.0035211145877838135,,mean decrease in impurity,0,0,train,91
binary,r0f3,M8,impurity,chroma_05_mean,0.00341842626221478,,mean decrease in impurity,0,0,train,92
binary,r0f3,M8,impurity,dwt_cD3_energy,0.0033429169561713934,,mean decrease in impurity,0,0,train,93
binary,r0f3,M8,impurity,mfcc_09_mean,0.003288921667262912,,mean decrease in impurity,0,0,train,94
binary,r0f3,M8,impurity,chroma_03_std,0.0032475548796355724,,mean decrease in impurity,0,0,train,95
binary,r0f3,M8,impurity,freq_band_power_100_150,0.003220908110961318,,mean decrease in impurity,0,0,train,96
binary,r0f3,M8,impurity,freq_band_power_50_100,0.0032102440018206835,,mean decrease in impurity,0,0,train,97
binary,r0f3,M8,impurity,mfcc_07_delta_mean,0.0031547534745186567,,mean decrease in impurity,0,0,train,98
binary,r0f3,M8,impurity,chroma_02_mean,0.0031514386646449566,,mean decrease in impurity,0,0,train,99
binary,r0f3,M8,impurity,time_crest_factor,0.0031481340993195772,,mean decrease in impurity,0,0,train,100
binary,r0f3,M8,impurity,freq_flux_std,0.00313986511901021,,mean decrease in impurity,0,0,train,101
binary,r0f3,M8,impurity,mfcc_04_delta_mean,0.0031251388136297464,,mean decrease in impurity,0,0,train,102
binary,r0f3,M8,impurity,chroma_11_mean,0.003101412672549486,,mean decrease in impurity,0,0,train,103
binary,r0f3,M8,impurity,time_zcr_std,0.002991920802742243,,mean decrease in impurity,0,0,train,104
binary,r0f3,M8,impurity,freq_total_power,0.0029363471549004316,,mean decrease in impurity,0,0,train,105
binary,r0f3,M8,impurity,mfcc_13_mean,0.0029341394547373056,,mean decrease in impurity,0,0,train,106
binary,r0f3,M8,impurity,mfcc_13_delta_mean,0.002929198555648327,,mean decrease in impurity,0,0,train,107
binary,r0f3,M8,impurity,time_var,0.0029170834459364414,,mean decrease in impurity,0,0,train,108
binary,r0f3,M8,impurity,mfcc_06_delta_mean,0.0029105839785188437,,mean decrease in impurity,0,0,train,109
binary,r0f3,M8,impurity,env_kurtosis,0.0028911768458783627,,mean decrease in impurity,0,0,train,110
binary,r0f3,M8,impurity,mfcc_08_delta_mean,0.0027492777444422245,,mean decrease in impurity,0,0,train,111
binary,r0f3,M8,impurity,time_std,0.0027447394095361233,,mean decrease in impurity,0,0,train,112
binary,r0f3,M8,impurity,time_range,0.0027411424089223146,,mean decrease in impurity,0,0,train,113
binary,r0f3,M8,impurity,chroma_09_std,0.002739803632721305,,mean decrease in impurity,0,0,train,114
binary,r0f3,M8,impurity,chroma_12_std,0.002695447765290737,,mean decrease in impurity,0,0,train,115
binary,r0f3,M8,impurity,mfcc_01_delta_mean,0.0026828867848962545,,mean decrease in impurity,0,0,train,116
binary,r0f3,M8,impurity,mfcc_11_mean,0.0026737505104392767,,mean decrease in impurity,0,0,train,117
binary,r0f3,M8,impurity,freq_band_power_150_250,0.0026607809122651815,,mean decrease in impurity,0,0,train,118
binary,r0f3,M8,impurity,mfcc_11_delta_mean,0.0026466427370905876,,mean decrease in impurity,0,0,train,119
binary,r0f3,M8,impurity,freq_flatness_mean,0.0026305760256946087,,mean decrease in impurity,0,0,train,120
binary,r0f3,M8,impurity,time_shannon_entropy,0.0025565815158188343,,mean decrease in impurity,0,0,train,121
binary,r0f3,M8,impurity,freq_bandwidth_std,0.002491782419383526,,mean decrease in impurity,0,0,train,122
binary,r0f3,M8,impurity,dwt_cA5_entropy,0.0024646755773574114,,mean decrease in impurity,0,0,train,123
binary,r0f3,M8,impurity,time_peak_to_peak,0.0023899530060589314,,mean decrease in impurity,0,0,train,124
binary,r0f3,M8,impurity,dwt_cD2_std,0.002377276076003909,,mean decrease in impurity,0,0,train,125
binary,r0f3,M8,impurity,mfcc_03_std,0.0023485918063670397,,mean decrease in impurity,0,0,train,126
binary,r0f3,M8,impurity,chroma_01_mean,0.0023085554130375385,,mean decrease in impurity,0,0,train,127
binary,r0f3,M8,impurity,mfcc_12_delta_mean,0.0022950193379074335,,mean decrease in impurity,0,0,train,128
binary,r0f3,M8,impurity,chroma_08_std,0.002164266537874937,,mean decrease in impurity,0,0,train,129
binary,r0f3,M8,impurity,time_kurtosis,0.002156670205295086,,mean decrease in impurity,0,0,train,130
binary,r0f3,M8,impurity,mfcc_03_delta_mean,0.0021537344437092543,,mean decrease in impurity,0,0,train,131
binary,r0f3,M8,impurity,mfcc_10_delta_mean,0.002127940533682704,,mean decrease in impurity,0,0,train,132
binary,r0f3,M8,impurity,mfcc_08_std,0.002076315926387906,,mean decrease in impurity,0,0,train,133
binary,r0f3,M8,impurity,dwt_cD4_entropy,0.0017488879384472966,,mean decrease in impurity,0,0,train,134
binary,r0f3,M8,impurity,freq_spectral_entropy,0.001334771397523582,,mean decrease in impurity,0,0,train,135
binary,r0f3,M8,impurity,dwt_cD3_std,0.001262728008441627,,mean decrease in impurity,0,0,train,136
binary,r0f3,M8,impurity,time_rms,0.0,,mean decrease in impurity,0,0,train,137
binary,r0f3,M8,impurity,time_hjorth_activity,0.0,,mean decrease in impurity,0,0,train,137
binary,r0f3,M8,permutation,dwt_cD1_entropy,0.06379604317560524,0.014122639657551039,balanced_accuracy,10,655,held-out fold,1
binary,r0f3,M8,permutation,mfcc_04_mean,0.03997407209086044,0.007849233908487388,balanced_accuracy,10,655,held-out fold,2
binary,r0f3,M8,permutation,dwt_cD1_energy,0.01851379533861286,0.0062187504086211095,balanced_accuracy,10,655,held-out fold,3
binary,r0f3,M8,permutation,dwt_cD5_energy,0.018327086210297862,0.005143140895548791,balanced_accuracy,10,655,held-out fold,4
binary,r0f3,M8,permutation,mfcc_05_std,0.013944001352760471,0.005501153073123349,balanced_accuracy,10,655,held-out fold,5
binary,r0f3,M8,permutation,time_zcr_mean,0.013063297917312556,0.005443859095368247,balanced_accuracy,10,655,held-out fold,6
binary,r0f3,M8,permutation,dwt_cD5_mean_abs,0.011926133641462111,0.006571128599440954,balanced_accuracy,10,655,held-out fold,7
binary,r0f3,M8,permutation,time_iqr,0.011268776597243712,0.007615119526849226,balanced_accuracy,10,655,held-out fold,8
binary,r0f3,M8,permutation,env_std,0.011141955302539242,0.0037948147298236586,balanced_accuracy,10,655,held-out fold,9
binary,r0f3,M8,permutation,mfcc_01_std,0.010626215370740922,0.004206900216169689,balanced_accuracy,10,655,held-out fold,10
binary,r0f3,M8,permutation,time_energy,0.009069836259617247,0.004618291440615245,balanced_accuracy,10,655,held-out fold,11
binary,r0f3,M8,permutation,freq_rolloff95_std,0.008427275033114435,0.0061627700852221485,balanced_accuracy,10,655,held-out fold,12
binary,r0f3,M8,permutation,mfcc_02_delta_mean,0.0058697122565735445,0.005297008875347734,balanced_accuracy,10,655,held-out fold,13
binary,r0f3,M8,permutation,mfcc_10_mean,0.004400698926246371,0.004968743347712817,balanced_accuracy,10,655,held-out fold,14
binary,r0f3,M8,permutation,time_autocorr_peak_lag,0.00376447876447874,0.0038581962247560045,balanced_accuracy,10,655,held-out fold,15
binary,r0f3,M8,permutation,freq_centroid_std,0.003498858608347655,0.005265571465506669,balanced_accuracy,10,655,held-out fold,16
binary,r0f3,M8,permutation,time_sample_entropy,0.003496040357354224,0.002829966068980672,balanced_accuracy,10,655,held-out fold,17
binary,r0f3,M8,permutation,time_max,0.003435447960995408,0.0031724093934317374,balanced_accuracy,10,655,held-out fold,18
binary,r0f3,M8,permutation,dwt_cD5_std,0.0034206521432798677,0.0030189625857053506,balanced_accuracy,10,655,held-out fold,19
binary,r0f3,M8,permutation,freq_flatness_mean,0.003402333511822575,0.00290472081291849,balanced_accuracy,10,655,held-out fold,20
binary,r0f3,M8,permutation,mfcc_10_delta_mean,0.0033600597469210626,0.005130020459560698,balanced_accuracy,10,655,held-out fold,21
binary,r0f3,M8,permutation,mfcc_07_std,0.003004255559000091,0.002587164005673445,balanced_accuracy,10,655,held-out fold,22
binary,r0f3,M8,permutation,time_range,0.0028654566975734987,0.0032188896645602475,balanced_accuracy,10,655,held-out fold,23
binary,r0f3,M8,permutation,mfcc_12_std,0.002575881407998204,0.003617990015205295,balanced_accuracy,10,655,held-out fold,24
binary,r0f3,M8,permutation,mfcc_01_mean,0.00255474452554747,0.001727283249529213,balanced_accuracy,10,655,held-out fold,25
binary,r0f3,M8,permutation,chroma_01_mean,0.0024251049798494793,0.002322080628603617,balanced_accuracy,10,655,held-out fold,26
binary,r0f3,M8,permutation,dwt_cD1_mean_abs,0.0024131274131273805,0.0004826254826254539,balanced_accuracy,10,655,held-out fold,27
binary,r0f3,M8,permutation,mfcc_02_std,0.002391990530676691,0.005139149703074259,balanced_accuracy,10,655,held-out fold,28
binary,r0f3,M8,permutation,freq_flatness_std,0.002337739199053057,0.0030937891815023878,balanced_accuracy,10,655,held-out fold,29
binary,r0f3,M8,permutation,dwt_cD4_mean_abs,0.002283487867429446,0.0019933534550612055,balanced_accuracy,10,655,held-out fold,30
binary,r0f3,M8,permutation,mfcc_07_delta_mean,0.0021446890060028757,0.0016095032410453668,balanced_accuracy,10,655,held-out fold,31
binary,r0f3,M8,permutation,dwt_cD3_mean_abs,0.002102415241101374,0.001364351515978031,balanced_accuracy,10,655,held-out fold,32
binary,r0f3,M8,permutation,mfcc_02_mean,0.0019755939463968696,0.006454892445758363,balanced_accuracy,10,655,held-out fold,33
binary,r0f3,M8,permutation,freq_band_power_350_400,0.00186709128314968,0.0014925825502468035,balanced_accuracy,10,655,held-out fold,34
binary,r0f3,M8,permutation,dwt_cA5_mean_abs,0.0017374517374517452,0.0005791505791505446,balanced_accuracy,10,655,held-out fold,35
binary,r0f3,M8,permutation,chroma_01_std,0.001716314855001,0.0014892336662083424,balanced_accuracy,10,655,held-out fold,36
binary,r0f3,M8,permutation,mfcc_12_mean,0.0016078121917537879,0.0025029412891041177,balanced_accuracy,10,655,held-out fold,37
binary,r0f3,M8,permutation,time_min,0.0015444015444015635,0.0006402750560531279,balanced_accuracy,10,655,held-out fold,38
binary,r0f3,M8,permutation,freq_total_power,0.001372488233802105,0.0013288987339115865,balanced_accuracy,10,655,held-out fold,39
binary,r0f3,M8,permutation,chroma_08_mean,0.0013633289180734365,0.0030502233502117423,balanced_accuracy,10,655,held-out fold,40
binary,r0f3,M8,permutation,mfcc_08_std,0.0013302144689006257,0.001026278781890352,balanced_accuracy,10,655,held-out fold,41
binary,r0f3,M8,permutation,freq_centroid_mean,0.0013090775864498584,0.0028132702654924675,balanced_accuracy,10,655,held-out fold,42
binary,r0f3,M8,permutation,chroma_06_std,0.0012336893723755126,0.0014486072258789499,balanced_accuracy,10,655,held-out fold,43
binary,r0f3,M8,permutation,time_zcr_std,0.0011371642758504108,0.0022548720350890924,balanced_accuracy,10,655,held-out fold,44
binary,r0f3,M8,permutation,dwt_cA5_std,0.0010617760617760985,0.0005198035528122026,balanced_accuracy,10,655,held-out fold,45
binary,r0f3,M8,permutation,chroma_03_mean,0.0010617760617760875,0.0006756756756756704,balanced_accuracy,10,655,held-out fold,46
binary,r0f3,M8,permutation,freq_bandwidth_mean,0.00104063917932532,0.0012832060735876527,balanced_accuracy,10,655,held-out fold,47
binary,r0f3,M8,permutation,dwt_cA5_energy,0.00102866161260321,0.004281802364738694,balanced_accuracy,10,655,held-out fold,48
binary,r0f3,M8,permutation,mfcc_11_mean,0.0009983654144238186,0.0033632478988461787,balanced_accuracy,10,655,held-out fold,49
binary,r0f3,M8,permutation,chroma_11_mean,0.0009441140828002181,0.001441146891505777,balanced_accuracy,10,655,held-out fold,50
binary,r0f3,M8,permutation,chroma_07_std,0.0008687258687259059,0.0006756756756756958,balanced_accuracy,10,655,held-out fold,51
binary,r0f3,M8,permutation,time_duration,0.0008687258687258947,0.0022121408962827247,balanced_accuracy,10,655,held-out fold,52
binary,r0f3,M8,permutation,time_mean,0.0008687258687258726,0.0010963143524711132,balanced_accuracy,10,655,held-out fold,53
binary,r0f3,M8,permutation,mfcc_06_std,0.0008687258687258614,0.00265481833323066,balanced_accuracy,10,655,held-out fold,54
binary,r0f3,M8,permutation,mfcc_04_delta_mean,0.0008144745371022943,0.001470992038673299,balanced_accuracy,10,655,held-out fold,55
binary,r0f3,M8,permutation,dwt_cA5_entropy,0.0007933376546515492,0.0015426198243010173,balanced_accuracy,10,655,held-out fold,56
binary,r0f3,M8,permutation,dwt_cD2_mean_abs,0.000772200772200815,0.00038610038610040757,balanced_accuracy,10,655,held-out fold,57
binary,r0f3,M8,permutation,mfcc_10_std,0.0006756756756757132,0.0004423335612891983,balanced_accuracy,10,655,held-out fold,58
binary,r0f3,M8,permutation,chroma_02_std,0.000579150579150578,0.0009843667014657758,balanced_accuracy,10,655,held-out fold,59
binary,r0f3,M8,permutation,mfcc_13_mean,0.0005580136966998328,0.0019301233837653933,balanced_accuracy,10,655,held-out fold,60
binary,r0f3,M8,permutation,dwt_cD5_entropy,0.0005037623650762546,0.003676012842624175,balanced_accuracy,10,655,held-out fold,61
binary,r0f3,M8,permutation,time_crest_factor,0.0004826254826254872,0.001079183386824253,balanced_accuracy,10,655,held-out fold,62
binary,r0f3,M8,permutation,freq_band_power_250_350,0.0004283741510018979,0.0017131129915440083,balanced_accuracy,10,655,held-out fold,63
binary,r0f3,M8,permutation,freq_band_power_50_100,0.0004072372685511749,0.0010986110273619085,balanced_accuracy,10,655,held-out fold,64
binary,r0f3,M8,permutation,freq_dominant,0.00028957528957530566,0.00044233356128919833,balanced_accuracy,10,655,held-out fold,65
binary,r0f3,M8,permutation,freq_flux_std,0.0002564608404024615,0.0018799925854055028,balanced_accuracy,10,655,held-out fold,66
