run,task,model_id,fold_label,n_bins,n_records,brier,ece,mean_confidence,argmax_accuracy,confidence_gap
EXP-B1,pascal_a,M7,r3f0,5,62,0.40785532483104636,0.09023091356898064,0.6234220407926959,0.6774193548387096,-0.05399731404601371
EXP-B1,pascal_a,M7,r3f0,10,62,0.40785532483104636,0.09023091356898064,0.6234220407926959,0.6774193548387096,-0.05399731404601371
EXP-B1,pascal_a,M7,r3f0,15,62,0.40785532483104636,0.10990792760303396,0.6234220407926959,0.6774193548387096,-0.05399731404601371
EXP-B1,pascal_a,M7,r3f0,20,62,0.40785532483104636,0.12722030334167092,0.6234220407926959,0.6774193548387096,-0.05399731404601371
EXP-B1,pascal_a,M7,r3f1,5,62,0.41068548953846895,0.18748774486739808,0.5886374165616929,0.6290322580645161,-0.04039484150282324
EXP-B1,pascal_a,M7,r3f1,10,62,0.41068548953846895,0.18748774486739808,0.5886374165616929,0.6290322580645161,-0.04039484150282324
EXP-B1,pascal_a,M7,r3f1,15,62,0.41068548953846895,0.231130663141305,0.5886374165616929,0.6290322580645161,-0.04039484150282324
EXP-B1,pascal_a,M7,r3f1,20,62,0.41068548953846895,0.23113066314130495,0.5886374165616929,0.6290322580645161,-0.04039484150282324
EXP-B1,pascal_a,M7,r4f0,5,62,0.4337191913580839,0.0965624555936441,0.6076727559809705,0.6451612903225806,-0.03748853434161015
EXP-B1,pascal_a,M7,r4f0,10,62,0.4337191913580839,0.13767797627536718,0.6076727559809705,0.6451612903225806,-0.03748853434161015
EXP-B1,pascal_a,M7,r4f0,15,62,0.4337191913580839,0.14420898778198343,0.6076727559809705,0.6451612903225806,-0.03748853434161015
EXP-B1,pascal_a,M7,r4f0,20,62,0.4337191913580839,0.14542399600527828,0.6076727559809705,0.6451612903225806,-0.03748853434161015
EXP-B1,pascal_a,M7,r4f1,5,62,0.5003091877213027,0.2573916971493865,0.45228572220545227,0.7096774193548387,-0.2573916971493865
EXP-B1,pascal_a,M7,r4f1,10,62,0.5003091877213027,0.2573916971493865,0.45228572220545227,0.7096774193548387,-0.2573916971493865
EXP-B1,pascal_a,M7,r4f1,15,62,0.5003091877213027,0.2724886337170286,0.45228572220545227,0.7096774193548387,-0.2573916971493865
EXP-B1,pascal_a,M7,r4f1,20,62,0.5003091877213027,0.2573916971493865,0.45228572220545227,0.7096774193548387,-0.2573916971493865
EXP-B2,pascal_b,M1,r0f0,5,92,0.6889232889015162,0.2875530906638245,0.7872026348023998,0.5543478260869565,0.23285480871544328
EXP-B2,pascal_b,M1,r0f0,10,92,0.6889232889015162,0.2875530906638245,0.7872026348023998,0.5543478260869565,0.23285480871544328
EXP-B2,pascal_b,M1,r0f0,15,92,0.6889232889015162,0.2875530906638245,0.7872026348023998,0.5543478260869565,0.23285480871544328
EXP-B2,pascal_b,M1,r0f0,20,92,0.6889232889015162,0.2875530906638245,0.7872026348023998,0.5543478260869565,0.23285480871544328
EXP-B2,pascal_b,M1,r0f1,5,92,0.8292374686374163,0.40222856072038626,0.8830903990945265,0.532608695652174,0.3504817034423525
EXP-B2,pascal_b,M1,r0f1,10,92,0.8292374686374163,0.4022285607203863,0.8830903990945265,0.532608695652174,0.3504817034423525
EXP-B2,pascal_b,M1,r0f1,15,92,0.8292374686374163,0.4047597735586369,0.8830903990945265,0.532608695652174,0.3504817034423525
EXP-B2,pascal_b,M1,r0f1,20,92,0.8292374686374163,0.40419375705629706,0.8830903990945265,0.532608695652174,0.3504817034423525
EXP-B2,pascal_b,M1,r0f2,5,93,0.7253893115591663,0.3430705237972709,0.8846042366017359,0.5913978494623656,0.2932063871393703
EXP-B2,pascal_b,M1,r0f2,10,93,0.7253893115591663,0.3430705237972708,0.8846042366017359,0.5913978494623656,0.2932063871393703
EXP-B2,pascal_b,M1,r0f2,15,93,0.7253893115591663,0.3430705237972709,0.8846042366017359,0.5913978494623656,0.2932063871393703
EXP-B2,pascal_b,M1,r0f2,20,93,0.7253893115591663,0.35873531597102454,0.8846042366017359,0.5913978494623656,0.2932063871393703
EXP-B2,pascal_b,M1,r0f3,5,92,0.6114209093859972,0.28738088411271423,0.8634678406344531,0.5760869565217391,0.287380884112714
EXP-B2,pascal_b,M1,r0f3,10,92,0.6114209093859972,0.2873808841127142,0.8634678406344531,0.5760869565217391,0.287380884112714
EXP-B2,pascal_b,M1,r0f3,15,92,0.6114209093859972,0.29761049716964594,0.8634678406344531,0.5760869565217391,0.287380884112714
EXP-B2,pascal_b,M1,r0f3,20,92,0.6114209093859972,0.28738088411271423,0.8634678406344531,0.5760869565217391,0.287380884112714
EXP-B2,pascal_b,M1,r0f4,5,92,0.6152213819025167,0.22015185084824898,0.7762148599829998,0.5760869565217391,0.20012790346126064
EXP-B2,pascal_b,M1,r0f4,10,92,0.6152213819025167,0.22015185084824912,0.7762148599829998,0.5760869565217391,0.20012790346126064
EXP-B2,pascal_b,M1,r0f4,15,92,0.6152213819025167,0.23368364442080353,0.7762148599829998,0.5760869565217391,0.20012790346126064
EXP-B2,pascal_b,M1,r0f4,20,92,0.6152213819025167,0.24184342025327882,0.7762148599829998,0.5760869565217391,0.20012790346126064
EXP-B2,pascal_b,M3,r0f0,5,92,0.4172325830079639,0.06418550330204927,0.7292982414617376,0.7391304347826086,-0.009832193320871041
EXP-B2,pascal_b,M3,r0f0,10,92,0.4172325830079639,0.06418550330204922,0.7292982414617376,0.7391304347826086,-0.009832193320871041
EXP-B2,pascal_b,M3,r0f0,15,92,0.4172325830079639,0.12767103673007105,0.7292982414617376,0.7391304347826086,-0.009832193320871041
EXP-B2,pascal_b,M3,r0f0,20,92,0.4172325830079639,0.1290422254769006,0.7292982414617376,0.7391304347826086,-0.009832193320871041
EXP-B2,pascal_b,M3,r0f1,5,92,0.4307956853410305,0.03451962195636349,0.6866112558743346,0.7065217391304348,-0.01991048325610023
EXP-B2,pascal_b,M3,r0f1,10,92,0.4307956853410305,0.034519621956363544,0.6866112558743346,0.7065217391304348,-0.01991048325610023
EXP-B2,pascal_b,M3,r0f1,15,92,0.4307956853410305,0.0513302799125004,0.6866112558743346,0.7065217391304348,-0.01991048325610023
EXP-B2,pascal_b,M3,r0f1,20,92,0.4307956853410305,0.08691839198097805,0.6866112558743346,0.7065217391304348,-0.01991048325610023
EXP-B2,pascal_b,M3,r0f2,5,93,0.42326783877700935,0.021775956172278375,0.7187626693892416,0.7096774193548387,0.009085250034402859
EXP-B2,pascal_b,M3,r0f2,10,93,0.42326783877700935,0.08096079554859684,0.7187626693892416,0.7096774193548387,0.009085250034402859
EXP-B2,pascal_b,M3,r0f2,15,93,0.42326783877700935,0.05334271791856139,0.7187626693892416,0.7096774193548387,0.009085250034402859
EXP-B2,pascal_b,M3,r0f2,20,93,0.42326783877700935,0.09982463636764616,0.7187626693892416,0.7096774193548387,0.009085250034402859
EXP-B2,pascal_b,M3,r0f3,5,92,0.4064824305509695,0.05036357810650628,0.7105059871108849,0.7608695652173914,-0.05036357810650649
EXP-B2,pascal_b,M3,r0f3,10,92,0.4064824305509695,0.050363578106506546,0.7105059871108849,0.7608695652173914,-0.05036357810650649
EXP-B2,pascal_b,M3,r0f3,15,92,0.4064824305509695,0.050363578106506456,0.7105059871108849,0.7608695652173914,-0.05036357810650649
EXP-B2,pascal_b,M3,r0f3,20,92,0.4064824305509695,0.08979128427841815,0.7105059871108849,0.7608695652173914,-0.05036357810650649
EXP-B2,pascal_b,M3,r0f4,5,92,0.4340910105152936,0.03095283091175196,0.7361765117219758,0.717391304347826,0.018785207374149793
EXP-B2,pascal_b,M3,r0f4,10,92,0.4340910105152936,0.030952830911752188,0.7361765117219758,0.717391304347826,0.018785207374149793
EXP-B2,pascal_b,M3,r0f4,15,92,0.4340910105152936,0.05549716170317142,0.7361765117219758,0.717391304347826,0.018785207374149793
EXP-B2,pascal_b,M3,r0f4,20,92,0.4340910105152936,0.03117004574644651,0.7361765117219758,0.717391304347826,0.018785207374149793
EXP-B2,pascal_b,M4,r0f0,5,92,0.5188866437333117,0.06574326186506263,0.5212132598740677,0.5869565217391305,-0.06574326186506274
EXP-B2,pascal_b,M4,r0f0,10,92,0.5188866437333117,0.06689697025184947,0.5212132598740677,0.5869565217391305,-0.06574326186506274
EXP-B2,pascal_b,M4,r0f0,15,92,0.5188866437333117,0.08399349797914354,0.5212132598740677,0.5869565217391305,-0.06574326186506274
EXP-B2,pascal_b,M4,r0f0,20,92,0.5188866437333117,0.1161899573214187,0.5212132598740677,0.5869565217391305,-0.06574326186506274
EXP-B2,pascal_b,M4,r0f1,5,92,0.5187246018305435,0.14766401672682225,0.49349458316886013,0.6195652173913043,-0.1260706342224442
EXP-B2,pascal_b,M4,r0f1,10,92,0.5187246018305435,0.14766401672682225,0.49349458316886013,0.6195652173913043,-0.1260706342224442
EXP-B2,pascal_b,M4,r0f1,15,92,0.5187246018305435,0.14766401672682222,0.49349458316886013,0.6195652173913043,-0.1260706342224442
EXP-B2,pascal_b,M4,r0f1,20,92,0.5187246018305435,0.14766401672682222,0.49349458316886013,0.6195652173913043,-0.1260706342224442
EXP-B2,pascal_b,M4,r0f2,5,93,0.5257917224689718,0.05422017807779671,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M4,r0f2,10,93,0.5257917224689718,0.0800366110945921,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M4,r0f2,15,93,0.5257917224689718,0.12502298439046083,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M4,r0f2,20,93,0.5257917224689718,0.08777300971833123,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M4,r0f3,5,92,0.5229591565396031,0.13065429969755485,0.4889109176937494,0.6195652173913043,-0.13065429969755493
EXP-B2,pascal_b,M4,r0f3,10,92,0.5229591565396031,0.13065429969755502,0.4889109176937494,0.6195652173913043,-0.13065429969755493
EXP-B2,pascal_b,M4,r0f3,15,92,0.5229591565396031,0.13877371087119192,0.4889109176937494,0.6195652173913043,-0.13065429969755493
EXP-B2,pascal_b,M4,r0f3,20,92,0.5229591565396031,0.1381827972309689,0.4889109176937494,0.6195652173913043,-0.13065429969755493
EXP-B2,pascal_b,M4,r0f4,5,92,0.5175121793401961,0.1118621197374202,0.5386019145411705,0.6304347826086957,-0.09183286806752522
EXP-B2,pascal_b,M4,r0f4,10,92,0.5175121793401961,0.11418576587772356,0.5386019145411705,0.6304347826086957,-0.09183286806752522
EXP-B2,pascal_b,M4,r0f4,15,92,0.5175121793401961,0.13503326630022525,0.5386019145411705,0.6304347826086957,-0.09183286806752522
EXP-B2,pascal_b,M4,r0f4,20,92,0.5175121793401961,0.14997277887089053,0.5386019145411705,0.6304347826086957,-0.09183286806752522
EXP-B2,pascal_b,M5,r0f0,5,92,0.39750011037634636,0.11155350798977236,0.8615535079897725,0.75,0.11155350798977248
EXP-B2,pascal_b,M5,r0f0,10,92,0.39750011037634636,0.12574960896632634,0.8615535079897725,0.75,0.11155350798977248
EXP-B2,pascal_b,M5,r0f0,15,92,0.39750011037634636,0.11480561157294106,0.8615535079897725,0.75,0.11155350798977248
EXP-B2,pascal_b,M5,r0f0,20,92,0.39750011037634636,0.12574960896632636,0.8615535079897725,0.75,0.11155350798977248
EXP-B2,pascal_b,M5,r0f1,5,92,0.44957294801301434,0.04697715597162112,0.6430395220568945,0.6739130434782609,-0.030873521421366346
EXP-B2,pascal_b,M5,r0f1,10,92,0.44957294801301434,0.07686666639155967,0.6430395220568945,0.6739130434782609,-0.030873521421366346
EXP-B2,pascal_b,M5,r0f1,15,92,0.44957294801301434,0.14005276887067017,0.6430395220568945,0.6739130434782609,-0.030873521421366346
EXP-B2,pascal_b,M5,r0f1,20,92,0.44957294801301434,0.13241288567080312,0.6430395220568945,0.6739130434782609,-0.030873521421366346
EXP-B2,pascal_b,M5,r0f2,5,93,0.5453650587778973,0.07126944897893861,0.5934024593806796,0.5268817204301075,0.06652073895057209
EXP-B2,pascal_b,M5,r0f2,10,93,0.5453650587778973,0.08318853139073806,0.5934024593806796,0.5268817204301075,0.06652073895057209
EXP-B2,pascal_b,M5,r0f2,15,93,0.5453650587778973,0.0828048706236115,0.5934024593806796,0.5268817204301075,0.06652073895057209
EXP-B2,pascal_b,M5,r0f2,20,93,0.5453650587778973,0.12674450191863695,0.5934024593806796,0.5268817204301075,0.06652073895057209
EXP-B2,pascal_b,M5,r0f3,5,92,0.41717028832947944,0.16820551538856948,0.9014789351986225,0.7717391304347826,0.12973980476383995
EXP-B2,pascal_b,M5,r0f3,10,92,0.41717028832947944,0.16820551538856945,0.9014789351986225,0.7717391304347826,0.12973980476383995
EXP-B2,pascal_b,M5,r0f3,15,92,0.41717028832947944,0.18061289487139656,0.9014789351986225,0.7717391304347826,0.12973980476383995
EXP-B2,pascal_b,M5,r0f3,20,92,0.41717028832947944,0.19407175256863018,0.9014789351986225,0.7717391304347826,0.12973980476383995
EXP-B2,pascal_b,M5,r0f4,5,92,0.5548289847855805,0.15285102243345167,0.4667141949578527,0.6195652173913043,-0.1528510224334516
EXP-B2,pascal_b,M5,r0f4,10,92,0.5548289847855805,0.16294079961640903,0.4667141949578527,0.6195652173913043,-0.1528510224334516
EXP-B2,pascal_b,M5,r0f4,15,92,0.5548289847855805,0.15285102243345172,0.4667141949578527,0.6195652173913043,-0.1528510224334516
EXP-B2,pascal_b,M5,r0f4,20,92,0.5548289847855805,0.20997632315405362,0.4667141949578527,0.6195652173913043,-0.1528510224334516
EXP-B2,pascal_b,M6,r0f0,5,92,0.4037969776034043,0.1066685065613149,0.6650706238734677,0.7717391304347826,-0.10666850656131488
EXP-B2,pascal_b,M6,r0f0,10,92,0.4037969776034043,0.10666850656131494,0.6650706238734677,0.7717391304347826,-0.10666850656131488
EXP-B2,pascal_b,M6,r0f0,15,92,0.4037969776034043,0.10666850656131488,0.6650706238734677,0.7717391304347826,-0.10666850656131488
EXP-B2,pascal_b,M6,r0f0,20,92,0.4037969776034043,0.1265425101215036,0.6650706238734677,0.7717391304347826,-0.10666850656131488
EXP-B2,pascal_b,M6,r0f1,5,92,0.4215152150301321,0.09016870408341555,0.6489617306991932,0.7391304347826086,-0.09016870408341549
EXP-B2,pascal_b,M6,r0f1,10,92,0.4215152150301321,0.09016870408341557,0.6489617306991932,0.7391304347826086,-0.09016870408341549
EXP-B2,pascal_b,M6,r0f1,15,92,0.4215152150301321,0.09016870408341558,0.6489617306991932,0.7391304347826086,-0.09016870408341549
EXP-B2,pascal_b,M6,r0f1,20,92,0.4215152150301321,0.10034304882105323,0.6489617306991932,0.7391304347826086,-0.09016870408341549
EXP-B2,pascal_b,M6,r0f2,5,93,0.42811283426825025,0.09683059620835664,0.6451048876626111,0.7419354838709677,-0.09683059620835666
EXP-B2,pascal_b,M6,r0f2,10,93,0.42811283426825025,0.10573409642203957,0.6451048876626111,0.7419354838709677,-0.09683059620835666
EXP-B2,pascal_b,M6,r0f2,15,93,0.42811283426825025,0.119521136256203,0.6451048876626111,0.7419354838709677,-0.09683059620835666
EXP-B2,pascal_b,M6,r0f2,20,93,0.42811283426825025,0.15984463923632836,0.6451048876626111,0.7419354838709677,-0.09683059620835666
EXP-B2,pascal_b,M6,r0f3,5,92,0.39778662866742254,0.04385271062695994,0.70614728937304,0.75,-0.043852710626959945
EXP-B2,pascal_b,M6,r0f3,10,92,0.39778662866742254,0.043852710626960056,0.70614728937304,0.75,-0.043852710626959945
EXP-B2,pascal_b,M6,r0f3,15,92,0.39778662866742254,0.08182834815680193,0.70614728937304,0.75,-0.043852710626959945
EXP-B2,pascal_b,M6,r0f3,20,92,0.39778662866742254,0.049478493015821745,0.70614728937304,0.75,-0.043852710626959945
EXP-B2,pascal_b,M6,r0f4,5,92,0.43622092797840434,0.028420916256011154,0.6998399533092062,0.7282608695652174,-0.028420916256011175
EXP-B2,pascal_b,M6,r0f4,10,92,0.43622092797840434,0.038444115037463776,0.6998399533092062,0.7282608695652174,-0.028420916256011175
EXP-B2,pascal_b,M6,r0f4,15,92,0.43622092797840434,0.10744536732979384,0.6998399533092062,0.7282608695652174,-0.028420916256011175
EXP-B2,pascal_b,M6,r0f4,20,92,0.43622092797840434,0.06669992895056162,0.6998399533092062,0.7282608695652174,-0.028420916256011175
EXP-B2,pascal_b,M7,r0f0,5,92,0.4047343289688801,0.13311279628304257,0.6494958993691313,0.782608695652174,-0.13311279628304262
EXP-B2,pascal_b,M7,r0f0,10,92,0.4047343289688801,0.1331127962830426,0.6494958993691313,0.782608695652174,-0.13311279628304262
EXP-B2,pascal_b,M7,r0f0,15,92,0.4047343289688801,0.1331127962830425,0.6494958993691313,0.782608695652174,-0.13311279628304262
EXP-B2,pascal_b,M7,r0f0,20,92,0.4047343289688801,0.14866208377800305,0.6494958993691313,0.782608695652174,-0.13311279628304262
EXP-B2,pascal_b,M7,r0f1,5,92,0.4377669864075609,0.13927768242574465,0.5889831871394727,0.7282608695652174,-0.13927768242574468
EXP-B2,pascal_b,M7,r0f1,10,92,0.4377669864075609,0.13927768242574465,0.5889831871394727,0.7282608695652174,-0.13927768242574468
EXP-B2,pascal_b,M7,r0f1,15,92,0.4377669864075609,0.13927768242574462,0.5889831871394727,0.7282608695652174,-0.13927768242574468
EXP-B2,pascal_b,M7,r0f1,20,92,0.4377669864075609,0.13992152051999954,0.5889831871394727,0.7282608695652174,-0.13927768242574468
EXP-B2,pascal_b,M7,r0f2,5,93,0.5257917224689718,0.05422017807779671,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M7,r0f2,10,93,0.5257917224689718,0.08003661109459208,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M7,r0f2,15,93,0.5257917224689718,0.12502298439046083,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M7,r0f2,20,93,0.5257917224689718,0.08777300971833123,0.5894883054263342,0.5913978494623656,-0.0019095440360313853
EXP-B2,pascal_b,M7,r0f3,5,92,0.39664409270011974,0.04518692740303052,0.7061826669836911,0.75,-0.04381733301630886
EXP-B2,pascal_b,M7,r0f3,10,92,0.39664409270011974,0.045186927403030396,0.7061826669836911,0.75,-0.04381733301630886
EXP-B2,pascal_b,M7,r0f3,15,92,0.39664409270011974,0.058282204591724215,0.7061826669836911,0.75,-0.04381733301630886
EXP-B2,pascal_b,M7,r0f3,20,92,0.39664409270011974,0.09578399392651843,0.7061826669836911,0.75,-0.04381733301630886
EXP-B2,pascal_b,M7,r0f4,5,92,0.4402614736818479,0.03814444822857516,0.6901164213366423,0.7282608695652174,-0.0381444482285751
EXP-B2,pascal_b,M7,r0f4,10,92,0.4402614736818479,0.07893723823104669,0.6901164213366423,0.7282608695652174,-0.0381444482285751
EXP-B2,pascal_b,M7,r0f4,15,92,0.4402614736818479,0.05937232512367835,0.6901164213366423,0.7282608695652174,-0.0381444482285751
EXP-B2,pascal_b,M7,r0f4,20,92,0.4402614736818479,0.09388409283149503,0.6901164213366423,0.7282608695652174,-0.0381444482285751
EXP-C1-three_class,circor_murmur,M3,r0f0,5,633,0.3225499682087297,0.03486924765575697,0.77392220351583,0.7993680884676145,-0.02544588495178457
EXP-C1-three_class,circor_murmur,M3,r0f0,10,633,0.3225499682087297,0.03554841729615226,0.77392220351583,0.7993680884676145,-0.02544588495178457
EXP-C1-three_class,circor_murmur,M3,r0f0,15,633,0.3225499682087297,0.036603075155450415,0.77392220351583,0.7993680884676145,-0.02544588495178457
EXP-C1-three_class,circor_murmur,M3,r0f0,20,633,0.3225499682087297,0.03613015492573196,0.77392220351583,0.7993680884676145,-0.02544588495178457
EXP-C1-three_class,circor_murmur,M3,r0f1,5,633,0.3211397012418451,0.03704251356633685,0.7718042478870597,0.8088467614533965,-0.03704251356633681
EXP-C1-three_class,circor_murmur,M3,r0f1,10,633,0.3211397012418451,0.040024668270418985,0.7718042478870597,0.8088467614533965,-0.03704251356633681
EXP-C1-three_class,circor_murmur,M3,r0f1,15,633,0.3211397012418451,0.04143080266374487,0.7718042478870597,0.8088467614533965,-0.03704251356633681
EXP-C1-three_class,circor_murmur,M3,r0f1,20,633,0.3211397012418451,0.04839340555057846,0.7718042478870597,0.8088467614533965,-0.03704251356633681
EXP-C1-three_class,circor_murmur,M3,r0f2,5,633,0.3693063055867205,0.0355015022670284,0.7922791571665624,0.7677725118483413,0.02450664531822111
EXP-C1-three_class,circor_murmur,M3,r0f2,10,633,0.3693063055867205,0.036979859869419325,0.7922791571665624,0.7677725118483413,0.02450664531822111
EXP-C1-three_class,circor_murmur,M3,r0f2,15,633,0.3693063055867205,0.03743642862139943,0.7922791571665624,0.7677725118483413,0.02450664531822111
EXP-C1-three_class,circor_murmur,M3,r0f2,20,633,0.3693063055867205,0.037758676326334284,0.7922791571665624,0.7677725118483413,0.02450664531822111
EXP-C1-three_class,circor_murmur,M3,r0f3,5,632,0.33639154320777176,0.029336343162892447,0.7683495578960652,0.7911392405063291,-0.02278968261026393
EXP-C1-three_class,circor_murmur,M3,r0f3,10,632,0.33639154320777176,0.029336343162892506,0.7683495578960652,0.7911392405063291,-0.02278968261026393
EXP-C1-three_class,circor_murmur,M3,r0f3,15,632,0.33639154320777176,0.03545987282910258,0.7683495578960652,0.7911392405063291,-0.02278968261026393
EXP-C1-three_class,circor_murmur,M3,r0f3,20,632,0.33639154320777176,0.04640091728350879,0.7683495578960652,0.7911392405063291,-0.02278968261026393
EXP-C1-three_class,circor_murmur,M3,r0f4,5,632,0.3320035388559148,0.03515376442018427,0.7686437039342461,0.8037974683544303,-0.03515376442018425
EXP-C1-three_class,circor_murmur,M3,r0f4,10,632,0.3320035388559148,0.03636150826720937,0.7686437039342461,0.8037974683544303,-0.03515376442018425
EXP-C1-three_class,circor_murmur,M3,r0f4,15,632,0.3320035388559148,0.04065949909376741,0.7686437039342461,0.8037974683544303,-0.03515376442018425
EXP-C1-three_class,circor_murmur,M3,r0f4,20,632,0.3320035388559148,0.04691227174378027,0.7686437039342461,0.8037974683544303,-0.03515376442018425
EXP-C1-three_class,circor_murmur,M4,r0f0,5,633,0.4322018154947459,0.16377330086144354,0.5771429708605155,0.740916271721959,-0.16377330086144348
EXP-C1-three_class,circor_murmur,M4,r0f0,10,633,0.4322018154947459,0.1637733008614435,0.5771429708605155,0.740916271721959,-0.16377330086144348
EXP-C1-three_class,circor_murmur,M4,r0f0,15,633,0.4322018154947459,0.16377330086144348,0.5771429708605155,0.740916271721959,-0.16377330086144348
EXP-C1-three_class,circor_murmur,M4,r0f0,20,633,0.4322018154947459,0.16377330086144354,0.5771429708605155,0.740916271721959,-0.16377330086144348
EXP-C1-three_class,circor_murmur,M4,r0f1,5,633,0.40371645168316034,0.16232361917636665,0.6022893350100473,0.764612954186414,-0.16232361917636662
EXP-C1-three_class,circor_murmur,M4,r0f1,10,633,0.40371645168316034,0.16232361917636665,0.6022893350100473,0.764612954186414,-0.16232361917636662
EXP-C1-three_class,circor_murmur,M4,r0f1,15,633,0.40371645168316034,0.1623236191763666,0.6022893350100473,0.764612954186414,-0.16232361917636662
EXP-C1-three_class,circor_murmur,M4,r0f1,20,633,0.40371645168316034,0.16342532120113448,0.6022893350100473,0.764612954186414,-0.16232361917636662
EXP-C1-three_class,circor_murmur,M4,r0f2,5,633,0.4305766938818875,0.0861371494986785,0.6385269075644117,0.7140600315955766,-0.07553312403116497
EXP-C1-three_class,circor_murmur,M4,r0f2,10,633,0.4305766938818875,0.08664335608244718,0.6385269075644117,0.7140600315955766,-0.07553312403116497
EXP-C1-three_class,circor_murmur,M4,r0f2,15,633,0.4305766938818875,0.0890382081822765,0.6385269075644117,0.7140600315955766,-0.07553312403116497
EXP-C1-three_class,circor_murmur,M4,r0f2,20,633,0.4305766938818875,0.09354357848145153,0.6385269075644117,0.7140600315955766,-0.07553312403116497
EXP-C1-three_class,circor_murmur,M4,r0f3,5,632,0.3936603383815527,0.18781685539846354,0.5906641572597644,0.7784810126582279,-0.1878168553984635
EXP-C1-three_class,circor_murmur,M4,r0f3,10,632,0.3936603383815527,0.18781685539846346,0.5906641572597644,0.7784810126582279,-0.1878168553984635
EXP-C1-three_class,circor_murmur,M4,r0f3,15,632,0.3936603383815527,0.18781685539846346,0.5906641572597644,0.7784810126582279,-0.1878168553984635
EXP-C1-three_class,circor_murmur,M4,r0f3,20,632,0.3936603383815527,0.1878168553984635,0.5906641572597644,0.7784810126582279,-0.1878168553984635
EXP-C1-three_class,circor_murmur,M4,r0f4,5,632,0.4155142213392111,0.11919899260694176,0.6007377162538177,0.7199367088607594,-0.11919899260694178
EXP-C1-three_class,circor_murmur,M4,r0f4,10,632,0.4155142213392111,0.12350118135937183,0.6007377162538177,0.7199367088607594,-0.11919899260694178
EXP-C1-three_class,circor_murmur,M4,r0f4,15,632,0.4155142213392111,0.12904597664267528,0.6007377162538177,0.7199367088607594,-0.11919899260694178
EXP-C1-three_class,circor_murmur,M4,r0f4,20,632,0.4155142213392111,0.1314258906279915,0.6007377162538177,0.7199367088607594,-0.11919899260694178
EXP-C1-three_class,circor_murmur,M5,r0f0,5,633,0.42252317397987893,0.12660779262845898,0.6018166604855771,0.7266982622432859,-0.1248816017577088
EXP-C1-three_class,circor_murmur,M5,r0f0,10,633,0.42252317397987893,0.12660779262845903,0.6018166604855771,0.7266982622432859,-0.1248816017577088
EXP-C1-three_class,circor_murmur,M5,r0f0,15,633,0.42252317397987893,0.126607792628459,0.6018166604855771,0.7266982622432859,-0.1248816017577088
EXP-C1-three_class,circor_murmur,M5,r0f0,20,633,0.42252317397987893,0.12660779262845903,0.6018166604855771,0.7266982622432859,-0.1248816017577088
EXP-C1-three_class,circor_murmur,M5,r0f1,5,633,0.42418836543405625,0.09854186708536221,0.6107788280173233,0.7093206951026856,-0.09854186708536228
EXP-C1-three_class,circor_murmur,M5,r0f1,10,633,0.42418836543405625,0.09854186708536221,0.6107788280173233,0.7093206951026856,-0.09854186708536228
EXP-C1-three_class,circor_murmur,M5,r0f1,15,633,0.42418836543405625,0.09854186708536224,0.6107788280173233,0.7093206951026856,-0.09854186708536228
EXP-C1-three_class,circor_murmur,M5,r0f1,20,633,0.42418836543405625,0.09862652245227044,0.6107788280173233,0.7093206951026856,-0.09854186708536228
EXP-C1-three_class,circor_murmur,M5,r0f2,5,633,0.4574588249889495,0.0619523603860056,0.6241347567204257,0.6824644549763034,-0.05832969825587764
EXP-C1-three_class,circor_murmur,M5,r0f2,10,633,0.4574588249889495,0.06195236038600556,0.6241347567204257,0.6824644549763034,-0.05832969825587764
EXP-C1-three_class,circor_murmur,M5,r0f2,15,633,0.4574588249889495,0.07403274364582327,0.6241347567204257,0.6824644549763034,-0.05832969825587764
EXP-C1-three_class,circor_murmur,M5,r0f2,20,633,0.4574588249889495,0.07105429249050492,0.6241347567204257,0.6824644549763034,-0.05832969825587764
EXP-C1-three_class,circor_murmur,M5,r0f3,5,632,0.3621949651307772,0.12121426796567376,0.6556844662115414,0.7768987341772152,-0.1212142679656738
EXP-C1-three_class,circor_murmur,M5,r0f3,10,632,0.3621949651307772,0.12121426796567387,0.6556844662115414,0.7768987341772152,-0.1212142679656738
EXP-C1-three_class,circor_murmur,M5,r0f3,15,632,0.3621949651307772,0.12121426796567392,0.6556844662115414,0.7768987341772152,-0.1212142679656738
EXP-C1-three_class,circor_murmur,M5,r0f3,20,632,0.3621949651307772,0.1212142679656738,0.6556844662115414,0.7768987341772152,-0.1212142679656738
EXP-C1-three_class,circor_murmur,M5,r0f4,5,632,0.3610269714722781,0.09224823017591005,0.6721461467305974,0.7515822784810127,-0.0794361317504153
EXP-C1-three_class,circor_murmur,M5,r0f4,10,632,0.3610269714722781,0.09224823017591002,0.6721461467305974,0.7515822784810127,-0.0794361317504153
