ranker,k,outer_fold,inner_fold,n_selected,j,seconds,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,macro_f1,term_performance,term_features,term_time,normalized_features,normalized_inference_time,families
anova_f,120,r0f1,0,120,0.43098954884645413,3.8223607999971136,0.8494252873563218,0.7818840579710145,0.6666666666666666,0.8971014492753623,0.6282722513089005,0.6469002695417789,0.5517085796466422,,,120.0,71.0,619.0,60.0,870.0,180.0,690.0,0.7756049923311524,0.1570765053681933,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,138,r0f1,0,138,0.4559087183537709,3.9783499999903142,0.8517241379310345,0.781280193236715,0.6611111111111111,0.9014492753623189,0.6363636363636364,0.6485013623978202,0.5547518896273314,,,119.0,68.0,622.0,61.0,870.0,180.0,690.0,0.777273259494613,0.15590871835377088,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,10,r0f1,0,10,0.29843858885310426,2.3421846000128426,0.8045977011494253,0.7721014492753624,0.7166666666666667,0.827536231884058,0.5201612903225806,0.602803738317757,0.48831561916794225,,,129.0,119.0,571.0,51.0,870.0,180.0,690.0,0.7366152837930249,0.18436930134488258,0.014492753623188408,0.09957653388503324,0.07246376811594203,0.9957653388503324,dwt;frequency;mfcc;time
rf_importance,20,r0f1,0,20,0.30165846443524486,2.292662299994845,0.8298850574712644,0.7654589371980676,0.6555555555555556,0.8753623188405797,0.5784313725490197,0.6145833333333334,0.5076167527690728,,,118.0,86.0,604.0,62.0,870.0,180.0,690.0,0.752719395280236,0.1730964233038348,0.028985507246376815,0.09957653388503324,0.14492753623188406,0.9957653388503324,dwt;frequency;mfcc;time
rf_importance,30,r0f1,0,30,0.3095259794143338,2.757714700012002,0.8379310344827586,0.7725845410628019,0.6611111111111111,0.8840579710144928,0.5979899497487438,0.6279683377308707,0.5257801882698476,,,119.0,80.0,610.0,61.0,870.0,180.0,690.0,0.7621840219146638,0.16647118465973532,0.043478260869565216,0.09957653388503324,0.21739130434782608,0.9957653388503324,dwt;frequency;mfcc;time
rf_importance,40,r0f1,0,40,0.32136326511544766,2.657515099970624,0.8379310344827586,0.7828502415458938,0.6888888888888889,0.8768115942028986,0.5933014354066986,0.6375321336760925,0.5363811100654692,,,124.0,85.0,605.0,56.0,870.0,180.0,690.0,0.7665824991104371,0.16339225062269402,0.05797101449275363,0.1,0.2898550724637681,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,50,r0f1,0,50,0.33272692601067877,2.8887635999708436,0.8436781609195402,0.7823671497584541,0.6777777777777778,0.8869565217391304,0.61,0.6421052631578947,0.5436915264021155,,,122.0,78.0,612.0,58.0,870.0,180.0,690.0,0.7710526315789474,0.16026315789473677,0.07246376811594203,0.1,0.36231884057971014,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,60,r0f1,0,60,0.3451924191750279,2.892356700031087,0.8471264367816091,0.7824879227053141,0.6722222222222223,0.8927536231884058,0.6205128205128205,0.6453333333333333,0.5488093306989349,,,121.0,74.0,616.0,59.0,870.0,180.0,690.0,0.7739487179487179,0.15823589743589747,0.08695652173913043,0.1,0.43478260869565216,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,70,r0f1,0,70,0.35670634404565305,4.144325500004925,0.8494252873563218,0.7880434782608696,0.6833333333333333,0.8927536231884058,0.6243654822335025,0.6525198938992043,0.5575812934406325,,,123.0,74.0,616.0,57.0,870.0,180.0,690.0,0.7782041875952368,0.15525706868333422,0.10144927536231885,0.1,0.5072463768115942,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,80,r0f1,0,80,0.3703342206447796,5.242482799978461,0.8528735632183908,0.7840579710144928,0.6666666666666666,0.9014492753623189,0.6382978723404256,0.6521739130434783,0.5591478537689931,,,120.0,68.0,622.0,60.0,870.0,180.0,690.0,0.7794397262010394,0.1543921916592724,0.11594202898550726,0.1,0.5797101449275363,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,100,r0f1,0,100,0.40580206715046785,3.9219777999678627,0.8436781609195402,0.7803140096618357,0.6722222222222223,0.8884057971014493,0.6111111111111112,0.6402116402116402,0.5416495237152059,,,121.0,77.0,613.0,59.0,870.0,180.0,690.0,0.7701792415448803,0.1608745309185838,0.14492753623188406,0.1,0.7246376811594203,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,120,r0f1,0,120,0.42559840368269675,3.9880536000127904,0.8540229885057471,0.7909420289855073,0.6833333333333333,0.8985507246376812,0.6373056994818653,0.6595174262734584,0.5673150017532154,,,123.0,70.0,620.0,57.0,870.0,180.0,690.0,0.7833066282793774,0.15168536020443585,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,138,r0f1,0,138,0.4559087183537709,3.757207799993921,0.8517241379310345,0.781280193236715,0.6611111111111111,0.9014492753623189,0.6363636363636364,0.6485013623978202,0.5547518896273314,,,119.0,68.0,622.0,61.0,870.0,180.0,690.0,0.777273259494613,0.15590871835377088,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,10,r0f1,0,10,0.2838491311906226,2.1667742999852635,0.828735632183908,0.7770531400966183,0.6888888888888889,0.8652173913043478,0.5714285714285714,0.6246851385390428,0.5187611123351333,,,124.0,93.0,597.0,56.0,870.0,180.0,690.0,0.7568697472293129,0.17019117693948096,0.014492753623188408,0.09916520062795325,0.07246376811594203,0.9916520062795325,dwt;mfcc;time
gb_importance,20,r0f1,0,20,0.2857079445620111,2.240980399947148,0.8459770114942529,0.789975845410628,0.6944444444444444,0.8855072463768116,0.6127450980392157,0.6510416666666666,0.5544985547764076,,,125.0,79.0,611.0,55.0,870.0,180.0,690.0,0.7761108038348082,0.15672243731563423,0.028985507246376815,0.1,0.14492753623188406,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,30,r0f1,0,30,0.2945756967670011,2.3051868999609724,0.8540229885057471,0.7929951690821255,0.6888888888888889,0.8971014492753623,0.6358974358974359,0.6613333333333333,0.5692225037518667,,,124.0,71.0,619.0,56.0,870.0,180.0,690.0,0.7841465201465201,0.15109743589743593,0.043478260869565216,0.1,0.21739130434782608,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,40,r0f1,0,40,0.31896134789184616,2.44605650001904,0.8459770114942529,0.7756038647342995,0.6555555555555556,0.8956521739130435,0.6210526315789474,0.6378378378378379,0.5404367082269933,,,118.0,72.0,618.0,62.0,870.0,180.0,690.0,0.7700138094298679,0.1609903333990925,0.05797101449275363,0.1,0.2898550724637681,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,50,r0f1,0,50,0.3295402734841353,2.6888407000224106,0.8494252873563218,0.7818840579710145,0.6666666666666666,0.8971014492753623,0.6282722513089005,0.6469002695417789,0.5517085796466422,,,120.0,71.0,619.0,60.0,870.0,180.0,690.0,0.7756049923311524,0.1570765053681933,0.07246376811594203,0.1,0.36231884057971014,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,60,r0f1,0,60,0.33227830568930583,2.6015515999752097,0.8620689655172413,0.7960144927536232,0.6833333333333333,0.908695652173913,0.6612903225806451,0.6721311475409836,0.584950673143393,,,123.0,63.0,627.0,57.0,870.0,180.0,690.0,0.7923974514997494,0.14532178395017542,0.08695652173913043,0.1,0.43478260869565216,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,70,r0f1,0,70,0.35494080428424835,2.950798899983056,0.8540229885057471,0.7847826086956522,0.6666666666666666,0.9028985507246376,0.6417112299465241,0.6539509536784741,0.5616594915162075,,,120.0,67.0,623.0,60.0,870.0,180.0,690.0,0.7807263872543864,0.15349152892192952,0.10144927536231885,0.1,0.5072463768115942,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,80,r0f1,0,80,0.37337396159819725,2.7673356999875978,0.8505747126436781,0.7785024154589373,0.6555555555555556,0.9014492753623189,0.6344086021505376,0.644808743169399,0.5503452681634696,,,118.0,68.0,622.0,62.0,870.0,180.0,690.0,0.7750972391247286,0.15743193261268995,0.11594202898550726,0.1,0.5797101449275363,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,100,r0f1,0,100,0.40083625458565497,3.433328300016001,0.8517241379310345,0.781280193236715,0.6611111111111111,0.9014492753623189,0.6363636363636364,0.6485013623978202,0.5547518896273314,,,119.0,68.0,622.0,61.0,870.0,180.0,690.0,0.777273259494613,0.15590871835377088,0.14492753623188406,0.1,0.7246376811594203,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,120,r0f1,0,120,0.4273899665551839,3.2086999000166543,0.8517241379310345,0.7894927536231884,0.6833333333333333,0.8956521739130435,0.6307692307692307,0.656,0.5624181127342227,,,123.0,72.0,618.0,57.0,870.0,180.0,690.0,0.7807472527472528,0.15347692307692307,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,138,r0f1,0,138,0.4559087183537709,3.443380900018383,0.8517241379310345,0.781280193236715,0.6611111111111111,0.9014492753623189,0.6363636363636364,0.6485013623978202,0.5547518896273314,,,119.0,68.0,622.0,61.0,870.0,180.0,690.0,0.777273259494613,0.15590871835377088,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,10,r0f1,1,10,0.24077280212785798,1.9510875000269152,0.8834498834498834,0.8162894791884543,0.7028571428571428,0.9297218155197657,0.7192982456140351,0.7109826589595376,0.6380690718506431,,,123.0,48.0,635.0,52.0,858.0,175.0,683.0,0.8189949791148052,0.12670351461963633,0.014492753623188408,0.09957653388503324,0.07246376811594203,0.9957653388503324,dwt;frequency;mfcc;time
mutual_info,20,r0f1,1,20,0.24284290564818511,2.1256507000070997,0.8962703962703963,0.8307174231332357,0.72,0.9414348462664714,0.7590361445783133,0.7390029325513197,0.6746978962229602,,,126.0,40.0,643.0,49.0,858.0,175.0,683.0,0.8371378299120235,0.11400351906158357,0.028985507246376815,0.09985387934022472,0.14492753623188406,0.9985387934022472,dwt;envelope;frequency;mfcc;time
mutual_info,30,r0f1,1,30,0.2593991833918006,2.2366424999781884,0.8962703962703963,0.8222171093913407,0.6971428571428572,0.9472913616398243,0.7721518987341772,0.7327327327327328,0.6699315107362462,,,122.0,36.0,647.0,53.0,858.0,175.0,683.0,0.8341899383114133,0.11606704318201068,0.043478260869565216,0.09985387934022472,0.21739130434782608,0.9985387934022472,dwt;envelope;frequency;mfcc;time
mutual_info,40,r0f1,1,40,0.27130038785999633,2.6200735999736935,0.8974358974358975,0.8293244091194312,0.7142857142857143,0.9443631039531479,0.7668711656441718,0.7396449704142012,0.6765456229445642,,,125.0,38.0,645.0,50.0,858.0,175.0,683.0,0.8378921513899743,0.11347549402701798,0.05797101449275363,0.09985387934022472,0.2898550724637681,0.9985387934022472,dwt;envelope;frequency;mfcc;time
mutual_info,50,r0f1,1,50,0.28286817988064794,2.5179252000525594,0.8997668997668997,0.8350386948337168,0.7257142857142858,0.9443631039531479,0.7696969696969697,0.7470588235294118,0.6850870379442799,,,127.0,38.0,645.0,48.0,858.0,175.0,683.0,0.8422794117647059,0.11040441176470588,0.07246376811594203,0.1,0.36231884057971014,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,60,r0f1,1,60,0.29130512164420874,2.697953300026711,0.9044289044289044,0.8464672662622883,0.7485714285714286,0.9443631039531479,0.7751479289940828,0.7616279069767442,0.7020509283100907,,,131.0,38.0,645.0,44.0,858.0,175.0,683.0,0.8509305715641738,0.1043485999050783,0.08695652173913043,0.1,0.43478260869565216,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,70,r0f1,1,70,0.3041510537480918,2.8615917999995872,0.9067599067599068,0.8458063166701527,0.7428571428571429,0.9487554904831625,0.7878787878787878,0.7647058823529411,0.7071046683355671,,,130.0,35.0,648.0,45.0,858.0,175.0,683.0,0.85328317373461,0.10270177838577296,0.10144927536231885,0.1,0.5072463768115942,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,80,r0f1,1,80,0.3278783275954133,2.8942199000157416,0.8986013986013986,0.832181551976574,0.72,0.9443631039531479,0.7682926829268293,0.7433628318584071,0.6808214378019599,,,126.0,38.0,645.0,49.0,858.0,175.0,683.0,0.8400910019858485,0.11193629860990603,0.11594202898550726,0.1,0.5797101449275363,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,100,r0f1,1,100,0.3599496031405587,3.6403704000404105,0.8962703962703963,0.8264672662622883,0.7085714285714285,0.9443631039531479,0.7654320987654321,0.7359050445103857,0.6722594059151403,,,124.0,38.0,645.0,51.0,858.0,175.0,683.0,0.8356827615590363,0.11502206690867457,0.14492753623188406,0.1,0.7246376811594203,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,120,r0f1,1,120,0.3904784393726891,4.229457299981732,0.8939393939393939,0.8271282158544238,0.7142857142857143,0.9399707174231332,0.7530120481927711,0.7331378299120235,0.667375540547895,,,125.0,41.0,642.0,50.0,858.0,175.0,683.0,0.8334780058651026,0.1165653958944282,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,138,r0f1,1,138,0.43211956521739137,4.005404199997429,0.8811188811188811,0.8020748797322736,0.6685714285714286,0.9355783308931186,0.7267080745341615,0.6964285714285714,0.6235117699761924,,,117.0,44.0,639.0,58.0,858.0,175.0,683.0,0.8112577639751553,0.13211956521739132,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,10,r0f1,1,10,0.2524334130129887,2.472073500044644,0.8717948717948718,0.8004685212298683,0.68,0.9209370424597365,0.6878612716763006,0.6839080459770115,0.6035177034704313,,,119.0,54.0,629.0,56.0,858.0,175.0,683.0,0.8017493446259327,0.13877545876184708,0.014492753623188408,0.09916520062795325,0.07246376811594203,0.9916520062795325,dwt;mfcc;time
anova_f,20,r0f1,1,20,0.2597783930549158,2.665790900005959,0.8776223776223776,0.8147542355155826,0.7085714285714285,0.9209370424597365,0.6966292134831461,0.7025495750708215,0.6255564368848593,,,124.0,54.0,629.0,51.0,858.0,175.0,683.0,0.812756812480385,0.1310702312637305,0.028985507246376815,0.09972265454480853,0.14492753623188406,0.9972265454480852,chroma;dwt;frequency;mfcc;time
anova_f,30,r0f1,1,30,0.2676477051968088,2.850042100006249,0.8857808857808858,0.8198786864672662,0.7085714285714285,0.931185944363104,0.7251461988304093,0.7167630057803468,0.6453097874221737,,,124.0,47.0,636.0,51.0,858.0,175.0,683.0,0.8226150795325091,0.12416944432724361,0.043478260869565216,0.1,0.21739130434782608,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,40,r0f1,1,40,0.2870878236095627,2.830403700005263,0.87995337995338,0.8162183643589207,0.7085714285714285,0.9238653001464129,0.7045454545454546,0.7065527065527065,0.6310996488979917,,,124.0,52.0,631.0,51.0,858.0,175.0,683.0,0.8155474155474156,0.12911680911680906,0.05797101449275363,0.1,0.2898550724637681,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,50,r0f1,1,50,0.2818268184819423,3.092743899964262,0.9009324009324009,0.8357707592553859,0.7257142857142858,0.9458272327964861,0.774390243902439,0.7492625368731564,0.6881776839438358,,,127.0,37.0,646.0,48.0,858.0,175.0,683.0,0.8437670709057139,0.10936305036600026,0.07246376811594203,0.1,0.36231884057971014,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,60,r0f1,1,60,0.2937463238612248,3.0424888000125065,0.9032634032634033,0.8393599665341979,0.7314285714285714,0.9472913616398243,0.7804878048780488,0.7551622418879056,0.6955339300857117,,,128.0,36.0,647.0,47.0,858.0,175.0,683.0,0.8474431398255795,0.10678980212209434,0.08695652173913043,0.1,0.43478260869565216,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,70,r0f1,1,70,0.31284420289855075,3.187772099976428,0.8997668997668997,0.8307885379627693,0.7142857142857143,0.9472913616398243,0.7763975155279503,0.7440476190476191,0.6827795378940524,,,125.0,36.0,647.0,50.0,858.0,175.0,683.0,0.8408643892339545,0.11139492753623187,0.10144927536231885,0.1,0.5072463768115942,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,80,r0f1,1,80,0.3253808044957113,3.4599475999712013,0.8997668997668997,0.8392888517046643,0.7371428571428571,0.9414348462664714,0.7633136094674556,0.75,0.6875052176623224,,,129.0,40.0,643.0,46.0,858.0,175.0,683.0,0.8436588921282799,0.10943877551020403,0.11594202898550726,0.1,0.5797101449275363,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,100,r0f1,1,100,0.357938033171598,3.858547299983911,0.8962703962703963,0.8349675800041833,0.7314285714285714,0.9385065885797951,0.7529411764705882,0.7420289855072464,0.6772413514949265,,,128.0,42.0,641.0,47.0,858.0,175.0,683.0,0.8385564329432658,0.11301049693971396,0.14492753623188406,0.1,0.7246376811594203,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,120,r0f1,1,120,0.3894525441622554,3.88965729996562,0.8951048951048951,0.8278602802760928,0.7142857142857143,0.9414348462664714,0.7575757575757576,0.7352941176470589,0.6704086176834219,,,125.0,40.0,643.0,50.0,858.0,175.0,683.0,0.8349435704514364,0.1155395006839945,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
anova_f,138,r0f1,1,138,0.43211956521739137,4.096839800011367,0.8811188811188811,0.8020748797322736,0.6685714285714286,0.9355783308931186,0.7267080745341615,0.6964285714285714,0.6235117699761924,,,117.0,44.0,639.0,58.0,858.0,175.0,683.0,0.8112577639751553,0.13211956521739132,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,10,r0f1,1,10,0.25686732467573903,2.4339205999858677,0.8671328671328671,0.795415185107718,0.6742857142857143,0.9165446559297218,0.6742857142857143,0.6742857142857143,0.590830370215436,,,118.0,57.0,626.0,57.0,858.0,175.0,683.0,0.795415185107718,0.14320937042459736,0.014492753623188408,0.09916520062795325,0.07246376811594203,0.9916520062795325,dwt;mfcc;time
rf_importance,20,r0f1,1,20,0.238086379663699,2.473065400030464,0.8986013986013986,0.8428069441539427,0.7485714285714286,0.9370424597364568,0.7528735632183908,0.7507163323782235,0.6870784188910628,,,131.0,43.0,640.0,44.0,858.0,175.0,683.0,0.8435366592395872,0.10952433853228895,0.028985507246376815,0.09957653388503324,0.14492753623188406,0.9957653388503324,dwt;frequency;mfcc;time
rf_importance,30,r0f1,1,30,0.2444176064503075,2.8414602000266314,0.9067599067599068,0.852181551976574,0.76,0.9443631039531479,0.7777777777777778,0.7687861271676301,0.7104762275659484,,,133.0,38.0,645.0,42.0,858.0,175.0,683.0,0.8551959832918442,0.10136281169570904,0.043478260869565216,0.09957653388503324,0.21739130434782608,0.9957653388503324,dwt;frequency;mfcc;time
rf_importance,40,r0f1,1,40,0.25789820761596954,2.743453499977477,0.9067599067599068,0.8585567872829951,0.7771428571428571,0.9399707174231332,0.768361581920904,0.7727272727272727,0.714096871783772,,,136.0,41.0,642.0,39.0,858.0,175.0,683.0,0.8570381231671554,0.10007331378299118,0.05797101449275363,0.09985387934022472,0.2898550724637681,0.9985387934022472,dwt;envelope;frequency;mfcc;time
rf_importance,50,r0f1,1,50,0.27740121588382827,3.006278900022153,0.9032634032634033,0.8478602802760928,0.7542857142857143,0.9414348462664714,0.7674418604651163,0.760806916426513,0.7002255173016217,,,132.0,40.0,643.0,43.0,858.0,175.0,683.0,0.8500893603315911,0.10493744776788622,0.07246376811594203,0.1,0.36231884057971014,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,60,r0f1,1,60,0.29742745694986206,2.9672214000020176,0.8986013986013986,0.8385567872829951,0.7371428571428571,0.9399707174231332,0.7588235294117647,0.7478260869565218,0.6844980525412417,,,129.0,41.0,642.0,46.0,858.0,175.0,683.0,0.8421843782703834,0.11047093521073162,0.08695652173913043,0.1,0.43478260869565216,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,70,r0f1,1,70,0.3080019819150255,3.3559706999803893,0.9009324009324009,0.8485212298682284,0.76,0.9370424597364568,0.7556818181818182,0.7578347578347578,0.6955687923098646,,,133.0,43.0,640.0,42.0,858.0,175.0,683.0,0.8477818477818477,0.10655270655270659,0.10144927536231885,0.1,0.5072463768115942,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,80,r0f1,1,80,0.3274411218507872,3.519404900027439,0.8974358974358975,0.837824722861326,0.7371428571428571,0.9385065885797951,0.7543859649122807,0.7456647398843931,0.6815133652798263,,,129.0,42.0,641.0,46.0,858.0,175.0,683.0,0.8407155816210287,0.11149909286527993,0.11594202898550726,0.1,0.5797101449275363,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,100,r0f1,1,100,0.3578994924562343,3.8798141999868676,0.8974358974358975,0.8314494875549048,0.72,0.9428989751098097,0.7636363636363637,0.7411764705882353,0.6777478278138509,,,126.0,39.0,644.0,49.0,858.0,175.0,683.0,0.8386114911080711,0.11297195622435023,0.14492753623188406,0.1,0.7246376811594203,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,120,r0f1,1,120,0.394587633081544,3.578381299972534,0.8904428904428905,0.8206818657184689,0.7028571428571428,0.9385065885797951,0.7454545454545455,0.7235294117647059,0.6557301974225638,,,123.0,42.0,641.0,52.0,858.0,175.0,683.0,0.8276077291381669,0.12067458960328313,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
rf_importance,138,r0f1,1,138,0.43211956521739137,3.661556900013238,0.8811188811188811,0.8020748797322736,0.6685714285714286,0.9355783308931186,0.7267080745341615,0.6964285714285714,0.6235117699761924,,,117.0,44.0,639.0,58.0,858.0,175.0,683.0,0.8112577639751553,0.13211956521739132,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,10,r0f1,1,10,0.2353995165063585,2.0253556999959983,0.8869463869463869,0.8269859861953566,0.7257142857142858,0.9282576866764275,0.7215909090909091,0.7236467236467237,0.6525893633686161,,,127.0,49.0,634.0,48.0,858.0,175.0,683.0,0.8262922262922263,0.12159544159544157,0.014492753623188408,0.09931132128772854,0.07246376811594203,0.9931132128772854,chroma;dwt;mfcc;time
gb_importance,20,r0f1,1,20,0.23870283595752395,2.131933999946341,0.8986013986013986,0.8406818657184689,0.7428571428571429,0.9385065885797951,0.7558139534883721,0.7492795389048992,0.6857757242898176,,,130.0,42.0,641.0,45.0,858.0,175.0,683.0,0.8428647511909448,0.10999467416633861,0.028985507246376815,0.09972265454480853,0.14492753623188406,0.9972265454480852,chroma;dwt;frequency;mfcc;time
gb_importance,30,r0f1,1,30,0.24796699763025462,2.3631577999913134,0.9032634032634033,0.8499853587115667,0.76,0.9399707174231332,0.764367816091954,0.7621776504297995,0.701465915435421,,,133.0,41.0,642.0,42.0,858.0,175.0,683.0,0.850730376056158,0.10448873676068941,0.043478260869565216,0.1,0.21739130434782608,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,40,r0f1,1,40,0.26260776503408123,2.4999846999999136,0.9020979020979021,0.853503451160845,0.7714285714285715,0.9355783308931186,0.7541899441340782,0.7627118644067796,0.701118823746326,,,135.0,44.0,639.0,40.0,858.0,175.0,683.0,0.8505189277981035,0.10463675054132758,0.05797101449275363,0.1,0.2898550724637681,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,50,r0f1,1,50,0.27547401701784546,3.2484418000094593,0.9044289044289044,0.8528425015687094,0.7657142857142857,0.9399707174231332,0.7657142857142857,0.7657142857142857,0.705685003137419,,,134.0,41.0,642.0,41.0,858.0,175.0,683.0,0.8528425015687094,0.10301024890190338,0.07246376811594203,0.1,0.36231884057971014,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,60,r0f1,1,60,0.2953590961702139,3.199012099998072,0.9009324009324009,0.8400209161263335,0.7371428571428571,0.9428989751098097,0.7678571428571429,0.7521865889212828,0.690535195472824,,,129.0,39.0,644.0,46.0,858.0,175.0,683.0,0.8451391793841665,0.10840257443108345,0.08695652173913043,0.1,0.43478260869565216,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,70,r0f1,1,70,0.3124024986035454,3.384749999968335,0.8986013986013986,0.8364317088475215,0.7314285714285714,0.9414348462664714,0.7619047619047619,0.7463556851311953,0.6832460146244729,,,128.0,40.0,643.0,47.0,858.0,175.0,683.0,0.8414953953696763,0.11095322324122657,0.10144927536231885,0.1,0.5072463768115942,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,80,r0f1,1,80,0.3237788962905688,3.339938799967058,0.9020979020979021,0.8386279021125287,0.7314285714285714,0.9458272327964861,0.7757575757575758,0.7529411764705882,0.692426248074709,,,128.0,37.0,646.0,47.0,858.0,175.0,683.0,0.8459473324213407,0.10783686730506152,0.11594202898550726,0.1,0.5797101449275363,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,100,r0f1,1,100,0.35582404175828797,3.7997083999798633,0.8997668997668997,0.832913616398243,0.72,0.9458272327964861,0.7730061349693251,0.7455621301775148,0.6839190893718292,,,126.0,37.0,646.0,49.0,858.0,175.0,683.0,0.8415764206765659,0.11089650552640386,0.14492753623188406,0.1,0.7246376811594203,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,120,r0f1,1,120,0.3957532171124729,4.111003700003494,0.8916083916083916,0.8129136163982431,0.68,0.9458272327964861,0.7628205128205128,0.7190332326283988,0.6538121371775509,,,119.0,37.0,646.0,56.0,858.0,175.0,683.0,0.8259426090939828,0.12184017363421205,0.17391304347826086,0.1,0.8695652173913043,1.0,chroma;dwt;envelope;frequency;mfcc;time
gb_importance,138,r0f1,1,138,0.43211956521739137,4.447146399994381,0.8811188811188811,0.8020748797322736,0.6685714285714286,0.9355783308931186,0.7267080745341615,0.6964285714285714,0.6235117699761924,,,117.0,44.0,639.0,58.0,858.0,175.0,683.0,0.8112577639751553,0.13211956521739132,0.2,0.1,1.0,1.0,chroma;dwt;envelope;frequency;mfcc;time
mutual_info,10,r0f1,2,10,0.2279581763971105,2.393561100005172,0.8885017421602788,0.8560426343729264,0.8011363636363636,0.910948905109489,0.698019801980198,0.746031746031746,0.6776652703047593,,,141.0,61.0,624.0,35.0,861.0,176.0,685.0,0.8373015873015873,0.11388888888888886,0.014492753623188408,0.09957653388503324,0.07246376811594203,0.9957653388503324,dwt;frequency;mfcc;time
mutual_info,20,r0f1,2,20,0.23158043098833314,2.4218726999824867,0.9012775842044135,0.8640718314532183,0.8011363636363636,0.927007299270073,0.7382198952879581,0.7683923705722071,0.7067480336445351,,,141.0,50.0,635.0,35.0,861.0,176.0,685.0,0.852830871632967,0.10301838985692309,0.028985507246376815,0.09957653388503324,0.14492753623188406,0.9957653388503324,dwt;frequency;mfcc;time
mutual_info,30,r0f1,2,30,0.24621930527129685,2.686494599969592,0.9012775842044135,0.8640718314532183,0.8011363636363636,0.927007299270073,0.7382198952879581,0.7683923705722071,0.7067480336445351,,,141.0,50.0,635.0,35.0,861.0,176.0,685.0,0.852830871632967,0.10301838985692309,0.043478260869565216,0.09972265454480853,0.21739130434782608,0.9972265454480852,chroma;dwt;frequency;mfcc;time
