run,task,model_id,n_bins,bin,bin_low,bin_high,n_predictions,n_correct,n_incorrect,accuracy_in_bin,share_of_predictions,n_folds_pooled,n_classes
EXP-C2,circor_outcome,M6,20,13,0.65,0.7000000000000001,154,113,41,0.7337662337662337,0.04868795447360101,5,2
EXP-C2,circor_outcome,M6,20,14,0.7000000000000001,0.75,44,36,8,0.8181818181818182,0.013910844135314574,5,2
EXP-C2,circor_outcome,M6,20,15,0.75,0.8,28,28,0,1.0,0.008852355358836548,5,2
EXP-C2,circor_outcome,M6,20,16,0.8,0.8500000000000001,3,3,0,1.0,0.0009484666455896301,5,2
EXP-C2,circor_outcome,M6,20,17,0.8500000000000001,0.9,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,18,0.9,0.9500000000000001,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,19,0.9500000000000001,1.0,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,10,0.5,0.55,1165,639,526,0.5484978540772533,0.36832121403730633,5,2
EXP-C2,circor_outcome,M7,20,11,0.55,0.6000000000000001,1139,711,428,0.6242317822651449,0.3601011697755296,5,2
EXP-C2,circor_outcome,M7,20,12,0.6000000000000001,0.65,630,395,235,0.626984126984127,0.19917799557382232,5,2
EXP-C2,circor_outcome,M7,20,13,0.65,0.7000000000000001,154,113,41,0.7337662337662337,0.04868795447360101,5,2
EXP-C2,circor_outcome,M7,20,14,0.7000000000000001,0.75,44,36,8,0.8181818181818182,0.013910844135314574,5,2
EXP-C2,circor_outcome,M7,20,15,0.75,0.8,28,28,0,1.0,0.008852355358836548,5,2
EXP-C2,circor_outcome,M7,20,16,0.8,0.8500000000000001,3,3,0,1.0,0.0009484666455896301,5,2
EXP-C2,circor_outcome,M7,20,17,0.8500000000000001,0.9,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,18,0.9,0.9500000000000001,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M7,20,19,0.9500000000000001,1.0,0,0,0,,0.0,5,2
EXP-D1,circor_outcome,M1,20,0,0.0,0.05,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,1,0.05,0.1,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,2,0.1,0.15000000000000002,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,3,0.15000000000000002,0.2,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,4,0.2,0.25,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,5,0.25,0.30000000000000004,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,7,0.35000000000000003,0.4,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,8,0.4,0.45,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,9,0.45,0.5,0,0,0,,0.0,1,2
EXP-D1,circor_outcome,M1,20,10,0.5,0.55,184,95,89,0.5163043478260869,0.058172620929497314,1,2
EXP-D1,circor_outcome,M1,20,11,0.55,0.6000000000000001,181,103,78,0.569060773480663,0.05722415428390768,1,2
EXP-D1,circor_outcome,M1,20,12,0.6000000000000001,0.65,193,94,99,0.48704663212435234,0.061018020866266204,1,2
EXP-D1,circor_outcome,M1,20,13,0.65,0.7000000000000001,202,102,100,0.504950495049505,0.06386342080303509,1,2
EXP-D1,circor_outcome,M1,20,14,0.7000000000000001,0.75,197,84,113,0.4263959390862944,0.06228264306038571,1,2
EXP-D1,circor_outcome,M1,20,15,0.75,0.8,234,125,109,0.5341880341880342,0.07398039835599114,1,2
EXP-D1,circor_outcome,M1,20,16,0.8,0.8500000000000001,247,134,113,0.5425101214574899,0.07809042048687954,1,2
EXP-D1,circor_outcome,M1,20,17,0.8500000000000001,0.9,320,173,147,0.540625,0.10116977552956054,1,2
EXP-D1,circor_outcome,M1,20,18,0.9,0.9500000000000001,410,220,190,0.5365853658536586,0.12962377489724944,1,2
EXP-D1,circor_outcome,M1,20,19,0.9500000000000001,1.0,995,548,447,0.5507537688442211,0.31457477078722734,1,2
